id_registro,id_inmueble,anio_mes_dd,consumo_kwh_mes,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,perfil_calculado
REG-02925,COM-02925,2026-07-01,1606.77,1205.08,22293.98,MXN,Eficiente
REG-02926,VIV-02926,2026-07-01,241.72,181.29,172225.5,ARS,Eficiente
REG-02927,VIV-02927,2026-07-01,389.88,292.41,5409.59,MXN,Ineficiente
REG-02928,VIV-02928,2026-07-01,236.3,177.23,664.61,PEN,Eficiente
REG-02929,COM-02929,2026-07-01,1553.96,1165.47,4778427.0,COP,Moderado
REG-02930,COM-02930,2026-07-01,2305.35,1729.01,31986.69,MXN,Moderado
REG-02931,COM-02931,2026-07-01,2027.09,1520.32,1444304.0,ARS,Eficiente
REG-02932,COM-02932,2026-07-01,2474.64,1855.98,1707501.6,CLP,Ineficiente
REG-02933,VIV-02933,2026-07-01,268.03,201.02,1095.56,BRL,Eficiente
REG-02934,VIV-02934,2026-07-01,280.26,210.19,3888.51,MXN,Moderado
REG-02935,VIV-02935,2026-07-01,235.24,176.43,723363.0,COP,Eficiente
REG-02936,VIV-02936,2026-07-01,274.32,205.74,195453.0,ARS,Eficiente
REG-02937,COM-02937,2026-07-01,2401.77,1801.33,9817.25,BRL,Moderado
REG-02938,VIV-02938,2026-07-01,299.11,224.33,213113.5,ARS,Moderado
REG-02939,VIV-02939,2026-07-01,229.46,172.09,705569.0,COP,Eficiente
REG-02940,VIV-02940,2026-07-01,390.08,292.56,5412.36,MXN,Ineficiente
REG-02941,VIV-02941,2026-07-01,283.77,212.83,1159.92,BRL,Moderado
REG-02942,COM-02942,2026-07-01,2747.45,2060.59,7727.21,PEN,Moderado
REG-02943,VIV-02943,2026-07-01,353.51,265.13,251873.5,ARS,Moderado
REG-02944,VIV-02944,2026-07-01,224.8,168.6,160170.0,ARS,Eficiente
REG-02945,VIV-02945,2026-07-01,257.88,193.41,183739.5,ARS,Eficiente
REG-02946,VIV-02946,2026-07-01,259.07,194.3,184585.0,ARS,Eficiente
REG-02947,VIV-02947,2026-07-01,343.08,257.31,1054971.0,COP,Moderado
REG-02948,VIV-02948,2026-07-01,386.96,290.22,275709.0,ARS,Ineficiente
REG-02949,VIV-02949,2026-07-01,371.87,278.9,1520.0,BRL,Ineficiente
REG-02950,VIV-02950,2026-07-01,282.16,211.62,194690.4,CLP,Moderado
REG-02951,COM-02951,2026-07-01,3131.26,2348.45,8806.69,PEN,Ineficiente
REG-02952,VIV-02952,2026-07-01,266.96,200.22,750.83,PEN,Eficiente
REG-02953,VIV-02953,2026-07-01,285.76,214.32,3964.92,MXN,Moderado
REG-02954,VIV-02954,2026-07-01,390.31,292.73,269311.6,CLP,Ineficiente
REG-02955,VIV-02955,2026-07-01,223.09,167.32,686012.0,COP,Eficiente
REG-02956,VIV-02956,2026-07-01,425.85,319.39,5908.72,MXN,Ineficiente
REG-02957,VIV-02957,2026-07-01,310.33,232.75,872.81,PEN,Moderado
REG-02958,VIV-02958,2026-07-01,403.99,302.99,1242259.0,COP,Ineficiente
REG-02959,COM-02959,2026-07-01,2146.9,1610.18,6038.18,PEN,Eficiente
REG-02960,VIV-02960,2026-07-01,237.74,178.31,971.79,BRL,Eficiente
REG-02961,COM-02961,2026-07-01,1220.8,915.6,3753960.0,COP,Moderado
REG-02962,COM-02962,2026-07-01,2846.23,2134.67,8752147.0,COP,Ineficiente
REG-02963,COM-02963,2026-07-01,2768.28,2076.21,11315.34,BRL,Ineficiente
REG-02964,VIV-02964,2026-07-01,374.56,280.92,5197.02,MXN,Ineficiente
REG-02965,COM-02965,2026-07-01,2373.37,1780.03,32930.56,MXN,Moderado
REG-02966,VIV-02966,2026-07-01,246.02,184.52,3413.62,MXN,Eficiente
REG-02967,COM-02967,2026-07-01,2234.72,1676.04,1541956.8,CLP,Ineficiente
REG-02968,VIV-02968,2026-07-01,363.02,272.26,1483.82,BRL,Moderado
REG-02969,VIV-02969,2026-07-01,380.16,285.12,1069.2,PEN,Ineficiente
REG-02970,VIV-02970,2026-07-01,357.08,267.81,1098021.0,COP,Moderado
REG-02971,VIV-02971,2026-07-01,278.67,209.0,3866.5,MXN,Moderado
REG-02972,COM-02972,2026-07-01,2434.68,1826.01,33781.18,MXN,Ineficiente
REG-02973,VIV-02973,2026-07-01,403.43,302.57,1134.64,PEN,Ineficiente
REG-02974,COM-02974,2026-07-01,1572.48,1179.36,1085011.2,CLP,Ineficiente
REG-02975,VIV-02975,2026-07-01,267.77,200.83,190788.5,ARS,Eficiente
REG-02976,VIV-02976,2026-07-01,358.77,269.08,247553.6,CLP,Moderado
REG-02977,COM-02977,2026-07-01,1000.22,750.16,690147.2,CLP,Eficiente
REG-02978,COM-02978,2026-07-01,2065.37,1549.03,5808.86,PEN,Moderado
REG-02979,VIV-02979,2026-07-01,392.31,294.23,1206343.0,COP,Ineficiente
REG-02980,VIV-02980,2026-07-01,420.98,315.74,299953.0,ARS,Ineficiente
REG-02981,COM-02981,2026-07-01,1050.91,788.18,748771.0,ARS,Eficiente
REG-02982,VIV-02982,2026-07-01,252.75,189.56,174395.2,CLP,Eficiente
REG-02983,VIV-02983,2026-07-01,455.06,341.3,324235.0,ARS,Ineficiente
REG-02984,COM-02984,2026-07-01,1129.5,847.12,3473192.0,COP,Eficiente
REG-02985,VIV-02985,2026-07-01,401.59,301.19,1129.46,PEN,Ineficiente
REG-02986,VIV-02986,2026-07-01,402.62,301.97,1238077.0,COP,Ineficiente
REG-02987,VIV-02987,2026-07-01,393.24,294.93,1607.37,BRL,Ineficiente
REG-02988,VIV-02988,2026-07-01,243.49,182.62,3378.47,MXN,Eficiente
REG-02989,VIV-02989,2026-07-01,371.84,278.88,5159.28,MXN,Ineficiente
REG-02990,VIV-02990,2026-07-01,454.77,341.08,1279.05,PEN,Ineficiente
REG-02991,COM-02991,2026-07-01,1414.24,1060.68,5780.71,BRL,Eficiente
REG-02992,VIV-02992,2026-07-01,391.68,293.76,1101.6,PEN,Ineficiente
REG-02993,VIV-02993,2026-07-01,280.68,210.51,3894.43,MXN,Moderado
REG-02994,VIV-02994,2026-07-01,253.43,190.07,3516.3,MXN,Eficiente
REG-02995,COM-02995,2026-07-01,2225.52,1669.14,6843474.0,COP,Moderado
REG-02996,VIV-02996,2026-07-01,244.48,183.36,168691.2,CLP,Eficiente
REG-02997,VIV-02997,2026-07-01,403.91,302.93,5604.2,MXN,Ineficiente
REG-02998,VIV-02998,2026-07-01,228.06,171.05,701305.0,COP,Eficiente
REG-02999,VIV-02999,2026-07-01,215.55,161.66,606.23,PEN,Eficiente
REG-03000,COM-03000,2026-07-01,2689.09,2016.82,10991.67,BRL,Ineficiente
REG-03001,COM-03001,2026-07-01,1244.79,933.59,886910.5,ARS,Eficiente
REG-03002,VIV-03002,2026-07-01,370.73,278.05,5143.93,MXN,Moderado
REG-03003,VIV-03003,2026-07-01,435.64,326.73,310393.5,ARS,Ineficiente
REG-03004,COM-03004,2026-07-01,1456.81,1092.61,1037979.5,ARS,Eficiente
REG-03005,COM-03005,2026-07-01,2180.09,1635.07,8911.13,BRL,Ineficiente
REG-03006,COM-03006,2026-07-01,1783.15,1337.36,1270492.0,ARS,Eficiente
REG-03007,VIV-03007,2026-07-01,395.62,296.72,1617.12,BRL,Ineficiente
REG-03008,VIV-03008,2026-07-01,258.75,194.06,178535.2,CLP,Eficiente
REG-03009,VIV-03009,2026-07-01,300.76,225.57,4173.05,MXN,Moderado
REG-03010,VIV-03010,2026-07-01,226.13,169.6,156032.0,CLP,Eficiente
REG-03011,COM-03011,2026-07-01,894.56,670.92,12412.02,MXN,Eficiente
REG-03012,COM-03012,2026-07-01,1627.43,1220.57,5004337.0,COP,Eficiente
REG-03013,VIV-03013,2026-07-01,397.15,297.86,5510.41,MXN,Ineficiente
REG-03014,COM-03014,2026-07-01,914.19,685.64,2811124.0,COP,Moderado
REG-03015,COM-03015,2026-07-01,2199.06,1649.3,30512.05,MXN,Moderado
REG-03016,COM-03016,2026-07-01,2055.4,1541.55,28518.67,MXN,Ineficiente
REG-03017,VIV-03017,2026-07-01,240.97,180.73,740993.0,COP,Eficiente
REG-03018,COM-03018,2026-07-01,1734.62,1300.96,1196883.2,CLP,Eficiente
REG-03019,VIV-03019,2026-07-01,399.74,299.81,275825.2,CLP,Ineficiente
REG-03020,COM-03020,2026-07-01,1647.0,1235.25,6732.11,BRL,Ineficiente
REG-03021,VIV-03021,2026-07-01,347.67,260.75,1069075.0,COP,Moderado
REG-03022,VIV-03022,2026-07-01,421.16,315.87,1184.51,PEN,Ineficiente
REG-03023,VIV-03023,2026-07-01,244.49,183.37,168700.4,CLP,Eficiente
REG-03024,VIV-03024,2026-07-01,246.6,184.95,170154.0,CLP,Eficiente
REG-03025,VIV-03025,2026-07-01,288.76,216.57,887937.0,COP,Moderado
REG-03026,VIV-03026,2026-07-01,291.35,218.51,4042.43,MXN,Moderado
REG-03027,VIV-03027,2026-07-01,337.48,253.11,1379.45,BRL,Moderado
REG-03028,VIV-03028,2026-07-01,253.22,189.91,712.16,PEN,Eficiente
REG-03029,VIV-03029,2026-07-01,220.53,165.4,678140.0,COP,Eficiente
REG-03030,VIV-03030,2026-07-01,288.56,216.42,887322.0,COP,Moderado
REG-03031,VIV-03031,2026-07-01,394.2,295.65,1108.69,PEN,Ineficiente
REG-03032,VIV-03032,2026-07-01,374.86,281.14,267083.0,ARS,Ineficiente
REG-03033,VIV-03033,2026-07-01,250.43,187.82,178429.0,ARS,Eficiente
REG-03034,VIV-03034,2026-07-01,412.5,309.38,5723.53,MXN,Ineficiente
REG-03035,COM-03035,2026-07-01,2396.06,1797.05,33245.42,MXN,Moderado
REG-03036,VIV-03036,2026-07-01,465.17,348.88,320969.6,CLP,Ineficiente
REG-03037,VIV-03037,2026-07-01,427.1,320.33,1313353.0,COP,Ineficiente
REG-03038,VIV-03038,2026-07-01,334.04,250.53,238003.5,ARS,Moderado
REG-03039,COM-03039,2026-07-01,2257.34,1693.01,1557569.2,CLP,Moderado
REG-03040,VIV-03040,2026-07-01,268.03,201.02,824182.0,COP,Eficiente
REG-03041,VIV-03041,2026-07-01,244.39,183.29,751489.0,COP,Eficiente
REG-03042,VIV-03042,2026-07-01,375.0,281.25,1153125.0,COP,Ineficiente
REG-03043,COM-03043,2026-07-01,1362.74,1022.06,940295.2,CLP,Eficiente
REG-03044,VIV-03044,2026-07-01,432.23,324.17,1329097.0,COP,Ineficiente
REG-03045,VIV-03045,2026-07-01,384.51,288.38,265309.6,CLP,Ineficiente
REG-03046,VIV-03046,2026-07-01,392.81,294.61,1207901.0,COP,Ineficiente
REG-03047,VIV-03047,2026-07-01,379.36,284.52,1066.95,PEN,Ineficiente
REG-03048,VIV-03048,2026-07-01,247.78,185.84,696.9,PEN,Eficiente
REG-03049,VIV-03049,2026-07-01,390.56,292.92,1596.41,BRL,Ineficiente
REG-03050,VIV-03050,2026-07-01,350.1,262.58,4857.73,MXN,Moderado
REG-03051,VIV-03051,2026-07-01,427.99,320.99,304940.5,ARS,Ineficiente
REG-03052,VIV-03052,2026-07-01,414.54,310.91,1274731.0,COP,Ineficiente
REG-03053,VIV-03053,2026-07-01,296.27,222.2,4110.7,MXN,Moderado
REG-03054,VIV-03054,2026-07-01,263.93,197.95,1078.83,BRL,Eficiente
REG-03055,VIV-03055,2026-07-01,405.79,304.34,1247794.0,COP,Ineficiente
REG-03056,VIV-03056,2026-07-01,359.65,269.74,256253.0,ARS,Moderado
REG-03057,COM-03057,2026-07-01,1823.11,1367.33,5127.49,PEN,Moderado
REG-03058,VIV-03058,2026-07-01,427.16,320.37,294740.4,CLP,Ineficiente
REG-03059,VIV-03059,2026-07-01,229.54,172.16,3184.96,MXN,Eficiente
REG-03060,COM-03060,2026-07-01,2783.25,2087.44,7827.9,PEN,Ineficiente
REG-03061,VIV-03061,2026-07-01,351.14,263.36,4872.16,MXN,Moderado
REG-03062,COM-03062,2026-07-01,1167.14,875.36,3282.6,PEN,Eficiente
REG-03063,VIV-03063,2026-07-01,244.43,183.32,168654.4,CLP,Eficiente
REG-03064,VIV-03064,2026-07-01,391.84,293.88,1204908.0,COP,Ineficiente
REG-03065,VIV-03065,2026-07-01,239.99,179.99,3329.82,MXN,Eficiente
REG-03066,COM-03066,2026-07-01,1872.07,1404.05,1333847.5,ARS,Moderado
REG-03067,COM-03067,2026-07-01,1938.51,1453.88,1337569.6,CLP,Ineficiente
REG-03068,VIV-03068,2026-07-01,408.51,306.38,291061.0,ARS,Ineficiente
REG-03069,VIV-03069,2026-07-01,230.6,172.95,164302.5,ARS,Eficiente
REG-03070,VIV-03070,2026-07-01,337.72,253.29,233026.8,CLP,Moderado
REG-03071,VIV-03071,2026-07-01,245.09,183.82,753662.0,COP,Eficiente
REG-03072,VIV-03072,2026-07-01,287.74,215.81,884821.0,COP,Moderado
REG-03073,VIV-03073,2026-07-01,393.98,295.49,5466.57,MXN,Ineficiente
REG-03074,COM-03074,2026-07-01,978.19,733.64,674948.8,CLP,Moderado
REG-03075,VIV-03075,2026-07-01,267.19,200.39,190370.5,ARS,Eficiente
REG-03076,COM-03076,2026-07-01,2781.22,2085.91,8552231.0,COP,Ineficiente
REG-03077,COM-03077,2026-07-01,3274.01,2455.51,2332734.5,ARS,Moderado
REG-03078,VIV-03078,2026-07-01,311.04,233.28,214617.6,CLP,Moderado
REG-03079,VIV-03079,2026-07-01,224.21,168.16,154707.2,CLP,Eficiente
REG-03080,VIV-03080,2026-07-01,401.26,300.94,1233854.0,COP,Ineficiente
REG-03081,VIV-03081,2026-07-01,224.91,168.68,3120.58,MXN,Eficiente
REG-03082,VIV-03082,2026-07-01,234.53,175.9,167105.0,ARS,Eficiente
REG-03083,VIV-03083,2026-07-01,310.97,233.23,1271.1,BRL,Moderado
REG-03084,COM-03084,2026-07-01,1639.98,1229.99,5042959.0,COP,Eficiente
REG-03085,COM-03085,2026-07-01,2295.4,1721.55,7058355.0,COP,Ineficiente
REG-03086,VIV-03086,2026-07-01,365.5,274.12,260414.0,ARS,Moderado
REG-03087,VIV-03087,2026-07-01,291.96,218.97,897777.0,COP,Moderado
REG-03088,VIV-03088,2026-07-01,416.38,312.28,5777.18,MXN,Ineficiente
REG-03089,COM-03089,2026-07-01,839.23,629.42,579066.4,CLP,Moderado
REG-03090,VIV-03090,2026-07-01,393.98,295.49,1610.42,BRL,Ineficiente
REG-03091,VIV-03091,2026-07-01,312.8,234.6,961860.0,COP,Moderado
REG-03092,VIV-03092,2026-07-01,451.25,338.44,321518.0,ARS,Ineficiente
REG-03093,VIV-03093,2026-07-01,358.91,269.18,247645.6,CLP,Moderado
REG-03094,VIV-03094,2026-07-01,266.53,199.9,1089.46,BRL,Eficiente
REG-03095,COM-03095,2026-07-01,3196.51,2397.38,44351.53,MXN,Moderado
REG-03096,VIV-03096,2026-07-01,218.89,164.17,673097.0,COP,Eficiente
REG-03097,COM-03097,2026-07-01,3154.5,2365.88,12894.05,BRL,Ineficiente
REG-03098,COM-03098,2026-07-01,2644.89,1983.67,1884486.5,ARS,Ineficiente
REG-03099,COM-03099,2026-07-01,2802.26,2101.7,38881.45,MXN,Moderado
REG-03100,VIV-03100,2026-07-01,414.14,310.61,1273501.0,COP,Ineficiente
REG-03101,COM-03101,2026-07-01,1592.53,1194.4,4897040.0,COP,Ineficiente
REG-03102,VIV-03102,2026-07-01,368.87,276.65,1134265.0,COP,Moderado
REG-03103,VIV-03103,2026-07-01,255.36,191.52,1043.78,BRL,Eficiente
REG-03104,VIV-03104,2026-07-01,434.93,326.2,1777.79,BRL,Ineficiente
REG-03105,VIV-03105,2026-07-01,428.85,321.64,305558.0,ARS,Ineficiente
REG-03106,VIV-03106,2026-07-01,280.12,210.09,193282.8,CLP,Moderado
REG-03107,VIV-03107,2026-07-01,211.63,158.72,2936.32,MXN,Eficiente
REG-03108,VIV-03108,2026-07-01,404.63,303.47,1653.91,BRL,Ineficiente
REG-03109,VIV-03109,2026-07-01,284.23,213.17,799.39,PEN,Moderado
REG-03110,VIV-03110,2026-07-01,215.43,161.57,153491.5,ARS,Eficiente
REG-03111,VIV-03111,2026-07-01,271.02,203.26,762.22,PEN,Eficiente
REG-03112,VIV-03112,2026-07-01,411.3,308.48,1681.22,BRL,Ineficiente
REG-03113,VIV-03113,2026-07-01,263.99,197.99,811759.0,COP,Eficiente
REG-03114,VIV-03114,2026-07-01,359.66,269.75,248170.0,CLP,Moderado
REG-03115,COM-03115,2026-07-01,1632.6,1224.45,4591.69,PEN,Moderado
REG-03116,COM-03116,2026-07-01,982.02,736.51,677589.2,CLP,Eficiente
REG-03117,VIV-03117,2026-07-01,261.56,196.17,735.64,PEN,Eficiente
REG-03118,VIV-03118,2026-07-01,343.85,257.89,1057349.0,COP,Moderado
REG-03119,VIV-03119,2026-07-01,252.68,189.51,180034.5,ARS,Eficiente
REG-03120,VIV-03120,2026-07-01,369.05,276.79,254646.8,CLP,Moderado
REG-03121,COM-03121,2026-07-01,2375.1,1781.32,32954.42,MXN,Ineficiente
REG-03122,VIV-03122,2026-07-01,400.77,300.58,1232378.0,COP,Ineficiente
REG-03123,VIV-03123,2026-07-01,244.22,183.16,750956.0,COP,Eficiente
REG-03124,VIV-03124,2026-07-01,242.51,181.88,3364.78,MXN,Eficiente
REG-03125,VIV-03125,2026-07-01,368.64,276.48,254361.6,CLP,Moderado
REG-03126,COM-03126,2026-07-01,1138.03,853.52,3499432.0,COP,Moderado
REG-03127,VIV-03127,2026-07-01,255.34,191.5,785150.0,COP,Eficiente
REG-03128,VIV-03128,2026-07-01,399.31,299.48,5540.38,MXN,Ineficiente
REG-03129,VIV-03129,2026-07-01,321.03,240.77,228731.5,ARS,Moderado
REG-03130,VIV-03130,2026-07-01,343.37,257.53,1403.54,BRL,Moderado
REG-03131,COM-03131,2026-07-01,3259.89,2444.92,45231.02,MXN,Ineficiente
REG-03132,VIV-03132,2026-07-01,388.22,291.17,1586.88,BRL,Ineficiente
REG-03133,VIV-03133,2026-07-01,295.92,221.94,4105.89,MXN,Moderado
REG-03134,VIV-03134,2026-07-01,430.89,323.17,5978.65,MXN,Ineficiente
REG-03135,VIV-03135,2026-07-01,353.97,265.48,4911.38,MXN,Moderado
REG-03136,VIV-03136,2026-07-01,250.27,187.7,178315.0,ARS,Eficiente
REG-03137,COM-03137,2026-07-01,1549.9,1162.43,6335.24,BRL,Eficiente
REG-03138,VIV-03138,2026-07-01,358.99,269.24,4980.94,MXN,Moderado
REG-03139,VIV-03139,2026-07-01,378.7,284.02,1547.91,BRL,Ineficiente
REG-03140,VIV-03140,2026-07-01,261.28,195.96,803436.0,COP,Eficiente
REG-03141,VIV-03141,2026-07-01,361.23,270.92,5012.02,MXN,Moderado
REG-03142,VIV-03142,2026-07-01,381.76,286.32,272004.0,ARS,Ineficiente
REG-03143,VIV-03143,2026-07-01,406.6,304.95,280554.0,CLP,Ineficiente
REG-03144,VIV-03144,2026-07-01,412.47,309.35,293882.5,ARS,Ineficiente
REG-03145,VIV-03145,2026-07-01,387.97,290.98,276431.0,ARS,Ineficiente
REG-03146,VIV-03146,2026-07-01,248.54,186.41,699.04,PEN,Eficiente
REG-03147,VIV-03147,2026-07-01,356.83,267.62,254239.0,ARS,Moderado
REG-03148,VIV-03148,2026-07-01,433.09,324.82,1770.27,BRL,Ineficiente
REG-03149,VIV-03149,2026-07-01,400.39,300.29,1126.09,PEN,Ineficiente
REG-03150,VIV-03150,2026-07-01,321.03,240.77,228731.5,ARS,Moderado
REG-03151,COM-03151,2026-07-01,985.09,738.82,701879.0,ARS,Eficiente
REG-03152,COM-03152,2026-07-01,2251.44,1688.58,31238.73,MXN,Ineficiente
REG-03153,VIV-03153,2026-07-01,426.58,319.94,1199.78,PEN,Ineficiente
REG-03154,COM-03154,2026-07-01,2572.85,1929.64,1833158.0,ARS,Moderado
REG-03155,COM-03155,2026-07-01,1451.07,1088.3,4462030.0,COP,Eficiente
REG-03156,VIV-03156,2026-07-01,218.05,163.54,613.27,PEN,Eficiente
REG-03157,VIV-03157,2026-07-01,434.41,325.81,299745.2,CLP,Ineficiente
REG-03158,VIV-03158,2026-07-01,348.26,261.19,248130.5,ARS,Moderado
REG-03159,COM-03159,2026-07-01,2186.44,1639.83,30336.85,MXN,Eficiente
REG-03160,VIV-03160,2026-07-01,246.86,185.15,759115.0,COP,Eficiente
REG-03161,VIV-03161,2026-07-01,357.65,268.24,1005.9,PEN,Moderado
REG-03162,VIV-03162,2026-07-01,242.74,182.06,746446.0,COP,Eficiente
REG-03163,VIV-03163,2026-07-01,421.16,315.87,5843.6,MXN,Ineficiente
REG-03164,COM-03164,2026-07-01,3298.92,2474.19,13484.34,BRL,Ineficiente
REG-03165,COM-03165,2026-07-01,926.03,694.52,3785.13,BRL,Ineficiente
REG-03166,COM-03166,2026-07-01,2199.74,1649.8,30521.3,MXN,Ineficiente
REG-03167,COM-03167,2026-07-01,1637.92,1228.44,1167018.0,ARS,Ineficiente
REG-03168,VIV-03168,2026-07-01,276.73,207.55,3839.68,MXN,Moderado
REG-03169,COM-03169,2026-07-01,3317.8,2488.35,46034.47,MXN,Ineficiente
REG-03170,COM-03170,2026-07-01,2197.08,1647.81,8980.56,BRL,Moderado
REG-03171,VIV-03171,2026-07-01,376.07,282.05,267947.5,ARS,Ineficiente
REG-03172,COM-03172,2026-07-01,2072.14,1554.11,28751.03,MXN,Ineficiente
REG-03173,VIV-03173,2026-07-01,401.38,301.03,1128.86,PEN,Ineficiente
REG-03174,VIV-03174,2026-07-01,263.31,197.48,809668.0,COP,Eficiente
REG-03175,VIV-03175,2026-07-01,392.06,294.05,1205605.0,COP,Ineficiente
REG-03176,VIV-03176,2026-07-01,373.85,280.39,1528.13,BRL,Ineficiente
REG-03177,VIV-03177,2026-07-01,248.18,186.13,3443.4,MXN,Eficiente
REG-03178,VIV-03178,2026-07-01,361.4,271.05,257497.5,ARS,Moderado
REG-03179,VIV-03179,2026-07-01,369.46,277.09,1136069.0,COP,Moderado
REG-03180,VIV-03180,2026-07-01,354.92,266.19,998.21,PEN,Moderado
REG-03181,VIV-03181,2026-07-01,373.93,280.45,1528.45,BRL,Ineficiente
REG-03182,COM-03182,2026-07-01,1471.73,1103.8,20420.3,MXN,Eficiente
REG-03183,VIV-03183,2026-07-01,407.05,305.29,290025.5,ARS,Ineficiente
REG-03184,VIV-03184,2026-07-01,305.49,229.12,859.2,PEN,Moderado
REG-03185,VIV-03185,2026-07-01,264.52,198.39,188470.5,ARS,Eficiente
REG-03186,COM-03186,2026-07-01,1638.45,1228.84,22733.54,MXN,Eficiente
REG-03187,VIV-03187,2026-07-01,230.36,172.77,164131.5,ARS,Eficiente
REG-03188,VIV-03188,2026-07-01,260.91,195.68,733.8,PEN,Eficiente
REG-03189,COM-03189,2026-07-01,2612.7,1959.52,10679.38,BRL,Moderado
REG-03190,VIV-03190,2026-07-01,275.33,206.5,846650.0,COP,Eficiente
REG-03191,COM-03191,2026-07-01,2337.03,1752.77,9552.6,BRL,Moderado
REG-03192,VIV-03192,2026-07-01,218.38,163.78,3029.93,MXN,Eficiente
REG-03193,VIV-03193,2026-07-01,263.23,197.42,3652.27,MXN,Eficiente
REG-03194,VIV-03194,2026-07-01,395.91,296.93,1217413.0,COP,Ineficiente
REG-03195,VIV-03195,2026-07-01,269.41,202.06,3738.11,MXN,Eficiente
REG-03196,VIV-03196,2026-07-01,235.14,176.35,162242.0,CLP,Eficiente
REG-03197,VIV-03197,2026-07-01,252.43,189.32,709.95,PEN,Eficiente
REG-03198,VIV-03198,2026-07-01,373.03,279.77,257388.4,CLP,Ineficiente
REG-03199,COM-03199,2026-07-01,2381.36,1786.02,7322682.0,COP,Ineficiente
REG-03200,VIV-03200,2026-07-01,440.21,330.16,6107.96,MXN,Ineficiente
REG-03201,VIV-03201,2026-07-01,279.89,209.92,860672.0,COP,Moderado
REG-03202,VIV-03202,2026-07-01,447.08,335.31,318544.5,ARS,Ineficiente
REG-03203,VIV-03203,2026-07-01,287.93,215.95,1176.93,BRL,Moderado
REG-03204,COM-03204,2026-07-01,2664.58,1998.43,8193563.0,COP,Ineficiente
REG-03205,VIV-03205,2026-07-01,283.69,212.77,202131.5,ARS,Moderado
REG-03206,VIV-03206,2026-07-01,219.42,164.56,156332.0,ARS,Eficiente
REG-03207,VIV-03207,2026-07-01,251.18,188.38,173309.6,CLP,Eficiente
REG-03208,VIV-03208,2026-07-01,226.31,169.73,156151.6,CLP,Eficiente
REG-03209,VIV-03209,2026-07-01,240.74,180.56,166115.2,CLP,Eficiente
REG-03210,VIV-03210,2026-07-01,370.91,278.18,1140538.0,COP,Ineficiente
REG-03211,COM-03211,2026-07-01,1150.06,862.54,819413.0,ARS,Eficiente
REG-03212,COM-03212,2026-07-01,2112.92,1584.69,1505455.5,ARS,Moderado
REG-03213,COM-03213,2026-07-01,837.6,628.2,2355.75,PEN,Eficiente
REG-03214,COM-03214,2026-07-01,2807.91,2105.93,8634313.0,COP,Ineficiente
REG-03215,COM-03215,2026-07-01,2170.22,1627.66,8870.75,BRL,Eficiente
REG-03216,VIV-03216,2026-07-01,347.22,260.42,4817.77,MXN,Moderado
REG-03217,VIV-03217,2026-07-01,390.66,293.0,278350.0,ARS,Ineficiente
REG-03218,VIV-03218,2026-07-01,279.19,209.39,1141.18,BRL,Moderado
REG-03219,VIV-03219,2026-07-01,232.54,174.41,715081.0,COP,Eficiente
REG-03220,VIV-03220,2026-07-01,261.2,195.9,734.62,PEN,Eficiente
REG-03221,VIV-03221,2026-07-01,286.92,215.19,197974.8,CLP,Moderado
REG-03222,COM-03222,2026-07-01,2188.84,1641.63,6156.11,PEN,Eficiente
REG-03223,VIV-03223,2026-07-01,422.44,316.83,1726.72,BRL,Ineficiente
REG-03224,VIV-03224,2026-07-01,232.88,174.66,716106.0,COP,Eficiente
REG-03225,VIV-03225,2026-07-01,256.39,192.29,182675.5,ARS,Eficiente
REG-03226,VIV-03226,2026-07-01,333.14,249.85,1361.68,BRL,Moderado
REG-03227,VIV-03227,2026-07-01,382.73,287.05,1564.42,BRL,Ineficiente
REG-03228,VIV-03228,2026-07-01,369.76,277.32,263454.0,ARS,Moderado
REG-03229,VIV-03229,2026-07-01,258.85,194.14,1058.06,BRL,Eficiente
REG-03230,VIV-03230,2026-07-01,319.8,239.85,227857.5,ARS,Moderado
REG-03231,COM-03231,2026-07-01,1499.92,1124.94,4612254.0,COP,Moderado
REG-03232,VIV-03232,2026-07-01,270.12,202.59,759.71,PEN,Eficiente
REG-03233,VIV-03233,2026-07-01,354.56,265.92,244646.4,CLP,Moderado
REG-03234,COM-03234,2026-07-01,1737.33,1303.0,7101.35,BRL,Eficiente
REG-03235,VIV-03235,2026-07-01,236.37,177.28,163097.6,CLP,Eficiente
REG-03236,COM-03236,2026-07-01,2325.1,1743.82,7149662.0,COP,Eficiente
REG-03237,VIV-03237,2026-07-01,310.05,232.54,953414.0,COP,Moderado
REG-03238,COM-03238,2026-07-01,2152.96,1614.72,6620352.0,COP,Eficiente
REG-03239,COM-03239,2026-07-01,2301.75,1726.31,1639994.5,ARS,Ineficiente
REG-03240,VIV-03240,2026-07-01,337.07,252.8,4676.8,MXN,Moderado
REG-03241,VIV-03241,2026-07-01,445.85,334.39,1253.96,PEN,Ineficiente
REG-03242,VIV-03242,2026-07-01,328.06,246.05,4551.93,MXN,Moderado
REG-03243,VIV-03243,2026-07-01,215.68,161.76,606.6,PEN,Eficiente
REG-03244,VIV-03244,2026-07-01,262.9,197.17,808397.0,COP,Eficiente
REG-03245,VIV-03245,2026-07-01,246.37,184.78,757598.0,COP,Eficiente
REG-03246,COM-03246,2026-07-01,2072.92,1554.69,28761.76,MXN,Ineficiente
