id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-02962,COM-02962,2026-07-01,Colombia,Comercio,34,12,40.0,9510.0,1.0,0.5,94.8743,2846.23,83.7126,2134.67,8752147.0,COP,0.0693,0.4204,0.4335,0.0768,tarde,Ineficiente
REG-02963,COM-02963,2026-07-01,Brasil,Comercio,101,7,50.0,8985.0,1.0,0.75,92.276,2768.28,27.4087,2076.21,11315.34,BRL,0.1067,0.4457,0.4316,0.016,manana,Ineficiente
REG-02964,VIV-02964,2026-07-01,Mexico,Vivienda,97,3,15.0,1745.0,1.0,0.3333,12.4853,374.56,3.8614,280.92,5197.02,MXN,0.101,0.2079,0.1909,0.5003,noche,Ineficiente
REG-02965,COM-02965,2026-07-01,Mexico,Comercio,140,11,68.0,9060.0,1.0,1.0,79.1123,2373.37,16.9526,1780.03,32930.56,MXN,0.0827,0.3755,0.3879,0.154,tarde,Moderado
REG-02966,VIV-02966,2026-07-01,Mexico,Vivienda,80,4,14.0,1560.0,1.0,0.6667,8.2007,246.02,3.0752,184.52,3413.62,MXN,0.1531,0.1388,0.2091,0.499,noche,Eficiente
REG-02967,COM-02967,2026-07-01,Chile,Comercio,31,7,65.0,8475.0,1.0,1.0,74.4907,2234.72,72.0877,1676.04,1541956.8,CLP,0.1059,0.4135,0.3655,0.1151,manana,Ineficiente
REG-02968,VIV-02968,2026-07-01,Brasil,Vivienda,108,1,14.0,1730.0,1.0,0.3333,12.1007,363.02,3.3613,272.26,1483.82,BRL,0.1113,0.2189,0.2111,0.4588,noche,Moderado
REG-02969,VIV-02969,2026-07-01,Peru,Vivienda,55,5,22.0,1850.0,1.0,0.3333,12.672,380.16,6.912,285.12,1069.2,PEN,0.1436,0.1642,0.2229,0.4693,noche,Ineficiente
REG-02970,VIV-02970,2026-07-01,Colombia,Vivienda,69,3,14.0,1730.0,1.0,0.3333,11.9027,357.08,5.1751,267.81,1098021.0,COP,0.1183,0.128,0.2175,0.5361,noche,Moderado
REG-02971,VIV-02971,2026-07-01,Mexico,Vivienda,97,2,23.0,1695.0,1.0,0.6667,9.289,278.67,2.8729,209.0,3866.5,MXN,0.0965,0.2018,0.1823,0.5194,noche,Moderado
REG-02972,COM-02972,2026-07-01,Mexico,Comercio,80,3,27.0,6650.0,1.0,0.75,81.156,2434.68,30.4335,1826.01,33781.18,MXN,0.0552,0.3691,0.4168,0.1589,tarde,Ineficiente
REG-02973,VIV-02973,2026-07-01,Peru,Vivienda,72,3,23.0,1865.0,1.0,0.3333,13.4477,403.43,5.6032,302.57,1134.64,PEN,0.1307,0.1796,0.2304,0.4594,noche,Ineficiente
REG-02974,COM-02974,2026-07-01,Chile,Comercio,31,6,68.0,6200.0,1.0,1.0,52.416,1572.48,50.7252,1179.36,1085011.2,CLP,0.0971,0.3593,0.3881,0.1555,tarde,Ineficiente
REG-02975,VIV-02975,2026-07-01,Argentina,Vivienda,65,4,30.0,1800.0,1.0,0.6667,8.9257,267.77,4.1195,200.83,190788.5,ARS,0.1059,0.1615,0.1946,0.5381,noche,Eficiente
REG-02976,VIV-02976,2026-07-01,Chile,Vivienda,92,3,13.0,1715.0,1.0,0.3333,11.959,358.77,3.8997,269.08,247553.6,CLP,0.0808,0.1392,0.2771,0.5029,noche,Moderado
REG-02977,COM-02977,2026-07-01,Chile,Comercio,119,7,50.0,3880.0,1.0,0.6667,33.3407,1000.22,8.4052,750.16,690147.2,CLP,0.0811,0.3724,0.4223,0.1242,tarde,Eficiente
REG-02978,COM-02978,2026-07-01,Peru,Comercio,103,4,45.0,7770.0,1.0,0.6667,68.8457,2065.37,20.0521,1549.03,5808.86,PEN,0.0607,0.4198,0.4206,0.0988,tarde,Moderado
REG-02979,VIV-02979,2026-07-01,Colombia,Vivienda,82,3,22.0,1850.0,1.0,0.3333,13.077,392.31,4.7843,294.23,1206343.0,COP,0.1542,0.1583,0.2021,0.4855,noche,Ineficiente
REG-02980,VIV-02980,2026-07-01,Argentina,Vivienda,87,3,27.0,1925.0,1.0,0.3333,14.0327,420.98,4.8389,315.74,299953.0,ARS,0.1042,0.2001,0.2667,0.429,noche,Ineficiente
REG-02981,COM-02981,2026-07-01,Argentina,Comercio,91,9,36.0,3940.0,1.0,0.6667,35.0303,1050.91,11.5485,788.18,748771.0,ARS,0.0896,0.3603,0.3832,0.1669,tarde,Eficiente
REG-02982,VIV-02982,2026-07-01,Chile,Vivienda,66,5,15.0,1575.0,1.0,0.6667,8.425,252.75,3.8295,189.56,174395.2,CLP,0.1557,0.2147,0.2743,0.3553,noche,Eficiente
REG-02983,VIV-02983,2026-07-01,Argentina,Vivienda,113,6,30.0,1970.0,1.0,0.3333,15.1687,455.06,4.0271,341.3,324235.0,ARS,0.1311,0.1491,0.2763,0.4435,noche,Ineficiente
REG-02984,COM-02984,2026-07-01,Colombia,Comercio,140,10,51.0,4300.0,1.0,0.6667,37.65,1129.5,8.0679,847.12,3473192.0,COP,0.0718,0.4319,0.4054,0.0908,manana,Eficiente
REG-02985,VIV-02985,2026-07-01,Peru,Vivienda,121,6,28.0,1940.0,1.0,0.3333,13.3863,401.59,3.3189,301.19,1129.46,PEN,0.1582,0.1928,0.1979,0.4511,noche,Ineficiente
REG-02986,VIV-02986,2026-07-01,Colombia,Vivienda,74,2,21.0,1835.0,1.0,0.3333,13.4207,402.62,5.4408,301.97,1238077.0,COP,0.09,0.2111,0.2185,0.4803,noche,Ineficiente
REG-02987,VIV-02987,2026-07-01,Brasil,Vivienda,88,6,20.0,1820.0,1.0,0.3333,13.108,393.24,4.4686,294.93,1607.37,BRL,0.1126,0.1773,0.2729,0.4372,noche,Ineficiente
REG-02988,VIV-02988,2026-07-01,Mexico,Vivienda,88,5,14.0,1560.0,1.0,0.6667,8.1163,243.49,2.7669,182.62,3378.47,MXN,0.1012,0.1929,0.206,0.5,noche,Eficiente
REG-02989,VIV-02989,2026-07-01,Mexico,Vivienda,123,1,21.0,1835.0,1.0,0.3333,12.3947,371.84,3.0231,278.88,5159.28,MXN,0.1179,0.1491,0.2437,0.4894,noche,Ineficiente
REG-02990,VIV-02990,2026-07-01,Peru,Vivienda,111,1,31.0,1985.0,1.0,0.3333,15.159,454.77,4.097,341.08,1279.05,PEN,0.0985,0.1225,0.2639,0.5151,noche,Ineficiente
REG-02991,COM-02991,2026-07-01,Brasil,Comercio,113,2,42.0,5270.0,1.0,1.0,47.1413,1414.24,12.5154,1060.68,5780.71,BRL,0.1073,0.3892,0.4186,0.0849,tarde,Eficiente
REG-02992,VIV-02992,2026-07-01,Peru,Vivienda,75,6,18.0,1790.0,1.0,0.3333,13.056,391.68,5.2224,293.76,1101.6,PEN,0.1447,0.1423,0.2075,0.5055,noche,Ineficiente
REG-02993,VIV-02993,2026-07-01,Mexico,Vivienda,78,6,29.0,1785.0,1.0,0.6667,9.356,280.68,3.5985,210.51,3894.43,MXN,0.1146,0.1638,0.2733,0.4483,noche,Moderado
REG-02994,VIV-02994,2026-07-01,Mexico,Vivienda,92,4,23.0,1695.0,1.0,0.6667,8.4477,253.43,2.7547,190.07,3516.3,MXN,0.145,0.1918,0.1965,0.4667,noche,Eficiente
REG-02995,COM-02995,2026-07-01,Colombia,Comercio,124,10,42.0,8535.0,1.0,1.0,74.184,2225.52,17.9477,1669.14,6843474.0,COP,0.0563,0.3735,0.4369,0.1334,tarde,Moderado
REG-02996,VIV-02996,2026-07-01,Chile,Vivienda,82,3,21.0,1665.0,1.0,0.6667,8.1493,244.48,2.9815,183.36,168691.2,CLP,0.1172,0.1714,0.275,0.4364,noche,Eficiente
REG-02997,VIV-02997,2026-07-01,Mexico,Vivienda,116,4,24.0,1880.0,1.0,0.3333,13.4637,403.91,3.482,302.93,5604.2,MXN,0.105,0.2199,0.2405,0.4346,noche,Ineficiente
REG-02998,VIV-02998,2026-07-01,Colombia,Vivienda,136,2,15.0,1575.0,1.0,0.6667,7.602,228.06,1.6769,171.05,701305.0,COP,0.0833,0.1324,0.183,0.6013,noche,Eficiente
REG-02999,VIV-02999,2026-07-01,Peru,Vivienda,107,2,12.0,1530.0,1.0,0.6667,7.185,215.55,2.0145,161.66,606.23,PEN,0.1009,0.2036,0.2267,0.4688,noche,Eficiente
REG-03000,COM-03000,2026-07-01,Brasil,Comercio,110,2,62.0,8490.0,1.0,0.75,89.6363,2689.09,24.4463,2016.82,10991.67,BRL,0.1193,0.3814,0.4197,0.0796,tarde,Ineficiente
REG-03001,COM-03001,2026-07-01,Argentina,Comercio,105,12,68.0,4825.0,1.0,1.0,41.493,1244.79,11.8551,933.59,886910.5,ARS,0.0755,0.4111,0.3856,0.1278,manana,Eficiente
REG-03002,VIV-03002,2026-07-01,Mexico,Vivienda,83,4,17.0,1775.0,1.0,0.3333,12.3577,370.73,4.4666,278.05,5143.93,MXN,0.1172,0.1334,0.2644,0.485,noche,Moderado
REG-03003,VIV-03003,2026-07-01,Argentina,Vivienda,105,4,29.0,1955.0,1.0,0.3333,14.5213,435.64,4.149,326.73,310393.5,ARS,0.1107,0.1856,0.274,0.4296,noche,Ineficiente
REG-03004,COM-03004,2026-07-01,Argentina,Comercio,187,6,32.0,4210.0,1.0,0.5,48.5603,1456.81,7.7904,1092.61,1037979.5,ARS,0.1033,0.3915,0.4403,0.0649,tarde,Eficiente
REG-03005,COM-03005,2026-07-01,Brasil,Comercio,49,10,56.0,5845.0,1.0,0.75,72.6697,2180.09,44.4916,1635.07,8911.13,BRL,0.1027,0.3591,0.3829,0.1553,tarde,Ineficiente
REG-03006,COM-03006,2026-07-01,Argentina,Comercio,172,9,67.0,6590.0,1.0,1.0,59.4383,1783.15,10.3672,1337.36,1270492.0,ARS,0.1093,0.3811,0.3807,0.129,manana,Eficiente
REG-03007,VIV-03007,2026-07-01,Brasil,Vivienda,109,5,28.0,1940.0,1.0,0.3333,13.1873,395.62,3.6295,296.72,1617.12,BRL,0.1397,0.218,0.1885,0.4537,noche,Ineficiente
REG-03008,VIV-03008,2026-07-01,Chile,Vivienda,72,3,22.0,1680.0,1.0,0.6667,8.625,258.75,3.5938,194.06,178535.2,CLP,0.1418,0.1971,0.2799,0.3813,noche,Eficiente
REG-03009,VIV-03009,2026-07-01,Mexico,Vivienda,102,1,25.0,1725.0,1.0,0.6667,10.0253,300.76,2.9486,225.57,4173.05,MXN,0.1507,0.2168,0.2322,0.4003,noche,Moderado
REG-03010,VIV-03010,2026-07-01,Chile,Vivienda,112,3,16.0,1590.0,1.0,0.6667,7.5377,226.13,2.019,169.6,156032.0,CLP,0.1194,0.2132,0.2321,0.4354,noche,Eficiente
REG-03011,COM-03011,2026-07-01,Mexico,Comercio,196,2,59.0,3340.0,1.0,1.0,29.8187,894.56,4.5641,670.92,12412.02,MXN,0.063,0.3968,0.3728,0.1674,manana,Eficiente
REG-03012,COM-03012,2026-07-01,Colombia,Comercio,135,7,58.0,6185.0,1.0,1.0,54.2477,1627.43,12.055,1220.57,5004337.0,COP,0.0834,0.4032,0.4192,0.0942,tarde,Eficiente
REG-03013,VIV-03013,2026-07-01,Mexico,Vivienda,109,3,26.0,1910.0,1.0,0.3333,13.2383,397.15,3.6436,297.86,5510.41,MXN,0.1384,0.1407,0.2216,0.4993,noche,Ineficiente
REG-03014,COM-03014,2026-07-01,Colombia,Comercio,51,2,49.0,3190.0,1.0,1.0,30.473,914.19,17.9253,685.64,2811124.0,COP,0.0596,0.4408,0.4334,0.0663,manana,Moderado
REG-03015,COM-03015,2026-07-01,Mexico,Comercio,157,7,50.0,8250.0,1.0,0.6667,73.302,2199.06,14.0068,1649.3,30512.05,MXN,0.082,0.4232,0.3813,0.1135,manana,Moderado
REG-03016,COM-03016,2026-07-01,Mexico,Comercio,70,4,33.0,7590.0,1.0,0.6667,68.5133,2055.4,29.3629,1541.55,28518.67,MXN,0.0954,0.4199,0.4167,0.0679,manana,Ineficiente
REG-03017,VIV-03017,2026-07-01,Colombia,Vivienda,100,5,13.0,1545.0,1.0,0.6667,8.0323,240.97,2.4097,180.73,740993.0,COP,0.1547,0.1639,0.1833,0.4982,noche,Eficiente
REG-03018,COM-03018,2026-07-01,Chile,Comercio,194,10,60.0,5170.0,1.0,0.75,57.8207,1734.62,8.9413,1300.96,1196883.2,CLP,0.1174,0.4098,0.4322,0.0406,tarde,Eficiente
REG-03019,VIV-03019,2026-07-01,Chile,Vivienda,94,5,30.0,1970.0,1.0,0.3333,13.3247,399.74,4.2526,299.81,275825.2,CLP,0.1575,0.1312,0.2328,0.4785,noche,Ineficiente
REG-03020,COM-03020,2026-07-01,Brasil,Comercio,54,7,59.0,4750.0,1.0,0.5,54.9,1647.0,30.5,1235.25,6732.11,BRL,0.0707,0.4271,0.4175,0.0848,manana,Ineficiente
REG-03021,VIV-03021,2026-07-01,Colombia,Vivienda,70,5,12.0,1700.0,1.0,0.3333,11.589,347.67,4.9667,260.75,1069075.0,COP,0.1423,0.1732,0.2005,0.484,noche,Moderado
REG-03022,VIV-03022,2026-07-01,Peru,Vivienda,100,5,30.0,1970.0,1.0,0.3333,14.0387,421.16,4.2116,315.87,1184.51,PEN,0.1366,0.141,0.2739,0.4485,noche,Ineficiente
REG-03023,VIV-03023,2026-07-01,Chile,Vivienda,97,3,19.0,1635.0,1.0,0.6667,8.1497,244.49,2.5205,183.37,168700.4,CLP,0.1124,0.1474,0.1816,0.5587,noche,Eficiente
REG-03024,VIV-03024,2026-07-01,Chile,Vivienda,87,1,16.0,1590.0,1.0,0.6667,8.22,246.6,2.8345,184.95,170154.0,CLP,0.1245,0.1962,0.2721,0.4073,noche,Eficiente
REG-03025,VIV-03025,2026-07-01,Colombia,Vivienda,86,2,25.0,1725.0,1.0,0.6667,9.6253,288.76,3.3577,216.57,887937.0,COP,0.1181,0.1825,0.2388,0.4606,noche,Moderado
REG-03026,VIV-03026,2026-07-01,Mexico,Vivienda,104,6,25.0,1725.0,1.0,0.6667,9.7117,291.35,2.8014,218.51,4042.43,MXN,0.0933,0.2098,0.2736,0.4233,noche,Moderado
REG-03027,VIV-03027,2026-07-01,Brasil,Vivienda,93,3,13.0,1715.0,1.0,0.3333,11.2493,337.48,3.6288,253.11,1379.45,BRL,0.1121,0.1885,0.2727,0.4267,noche,Moderado
REG-03028,VIV-03028,2026-07-01,Peru,Vivienda,65,3,18.0,1620.0,1.0,0.6667,8.4407,253.22,3.8957,189.91,712.16,PEN,0.1599,0.1463,0.213,0.4808,noche,Eficiente
REG-03029,VIV-03029,2026-07-01,Colombia,Vivienda,83,6,13.0,1545.0,1.0,0.6667,7.351,220.53,2.657,165.4,678140.0,COP,0.0824,0.1385,0.2594,0.5196,noche,Eficiente
REG-03030,VIV-03030,2026-07-01,Colombia,Vivienda,60,5,30.0,1800.0,1.0,0.6667,9.6187,288.56,4.8093,216.42,887322.0,COP,0.113,0.16,0.2785,0.4485,noche,Moderado
REG-03031,VIV-03031,2026-07-01,Peru,Vivienda,145,3,19.0,1805.0,1.0,0.3333,13.14,394.2,2.7186,295.65,1108.69,PEN,0.1008,0.1698,0.2647,0.4647,noche,Ineficiente
REG-03032,VIV-03032,2026-07-01,Argentina,Vivienda,53,3,15.0,1745.0,1.0,0.3333,12.4953,374.86,7.0728,281.14,267083.0,ARS,0.1009,0.186,0.2175,0.4956,noche,Ineficiente
REG-03033,VIV-03033,2026-07-01,Argentina,Vivienda,80,6,17.0,1605.0,1.0,0.6667,8.3477,250.43,3.1304,187.82,178429.0,ARS,0.1278,0.1888,0.1978,0.4856,noche,Eficiente
REG-03034,VIV-03034,2026-07-01,Mexico,Vivienda,115,4,25.0,1895.0,1.0,0.3333,13.75,412.5,3.587,309.38,5723.53,MXN,0.1212,0.1802,0.2037,0.4949,noche,Ineficiente
REG-03035,COM-03035,2026-07-01,Mexico,Comercio,182,11,61.0,8955.0,1.0,0.6667,79.8687,2396.06,13.1652,1797.05,33245.42,MXN,0.0569,0.411,0.4185,0.1137,tarde,Moderado
REG-03036,VIV-03036,2026-07-01,Chile,Vivienda,102,1,32.0,2000.0,1.0,0.3333,15.5057,465.17,4.5605,348.88,320969.6,CLP,0.1422,0.1467,0.1973,0.5138,noche,Ineficiente
REG-03037,VIV-03037,2026-07-01,Colombia,Vivienda,40,6,28.0,1940.0,1.0,0.3333,14.2367,427.1,10.6775,320.33,1313353.0,COP,0.1324,0.1231,0.2047,0.5399,noche,Ineficiente
REG-03038,VIV-03038,2026-07-01,Argentina,Vivienda,106,3,30.0,1800.0,1.0,0.6667,11.1347,334.04,3.1513,250.53,238003.5,ARS,0.1229,0.1404,0.2761,0.4606,noche,Moderado
REG-03039,COM-03039,2026-07-01,Chile,Comercio,141,7,57.0,8355.0,1.0,0.6667,75.2447,2257.34,16.0095,1693.01,1557569.2,CLP,0.1131,0.4156,0.4072,0.0641,manana,Moderado
REG-03040,VIV-03040,2026-07-01,Colombia,Vivienda,127,3,31.0,1815.0,1.0,0.6667,8.9343,268.03,2.1105,201.02,824182.0,COP,0.088,0.1238,0.2117,0.5765,noche,Eficiente
REG-03041,VIV-03041,2026-07-01,Colombia,Vivienda,80,3,21.0,1665.0,1.0,0.6667,8.1463,244.39,3.0549,183.29,751489.0,COP,0.1189,0.1891,0.2288,0.4632,noche,Eficiente
REG-03042,VIV-03042,2026-07-01,Colombia,Vivienda,67,4,19.0,1805.0,1.0,0.3333,12.5,375.0,5.597,281.25,1153125.0,COP,0.1044,0.1374,0.2733,0.485,noche,Ineficiente
REG-03043,COM-03043,2026-07-01,Chile,Comercio,184,3,29.0,5210.0,1.0,1.0,45.4247,1362.74,7.4062,1022.06,940295.2,CLP,0.0563,0.3934,0.4033,0.147,tarde,Eficiente
REG-03044,VIV-03044,2026-07-01,Colombia,Vivienda,113,1,32.0,2000.0,1.0,0.3333,14.4077,432.23,3.825,324.17,1329097.0,COP,0.1382,0.1334,0.196,0.5324,noche,Ineficiente
REG-03045,VIV-03045,2026-07-01,Chile,Vivienda,105,1,24.0,1880.0,1.0,0.3333,12.817,384.51,3.662,288.38,265309.6,CLP,0.0803,0.1821,0.2596,0.478,noche,Ineficiente
REG-03046,VIV-03046,2026-07-01,Colombia,Vivienda,69,5,28.0,1940.0,1.0,0.3333,13.0937,392.81,5.6929,294.61,1207901.0,COP,0.0875,0.1972,0.2767,0.4387,noche,Ineficiente
REG-03047,VIV-03047,2026-07-01,Peru,Vivienda,87,2,28.0,1940.0,1.0,0.3333,12.6453,379.36,4.3605,284.52,1066.95,PEN,0.1334,0.1507,0.1902,0.5257,noche,Ineficiente
REG-03048,VIV-03048,2026-07-01,Peru,Vivienda,130,6,19.0,1635.0,1.0,0.6667,8.2593,247.78,1.906,185.84,696.9,PEN,0.1535,0.1735,0.2239,0.4491,noche,Eficiente
REG-03049,VIV-03049,2026-07-01,Brasil,Vivienda,82,5,21.0,1835.0,1.0,0.3333,13.0187,390.56,4.7629,292.92,1596.41,BRL,0.1062,0.1907,0.1944,0.5087,noche,Ineficiente
REG-03050,VIV-03050,2026-07-01,Mexico,Vivienda,95,2,16.0,1760.0,1.0,0.3333,11.67,350.1,3.6853,262.58,4857.73,MXN,0.1423,0.1776,0.2256,0.4545,noche,Moderado
REG-03051,VIV-03051,2026-07-01,Argentina,Vivienda,57,6,29.0,1955.0,1.0,0.3333,14.2663,427.99,7.5086,320.99,304940.5,ARS,0.0816,0.2075,0.2123,0.4986,noche,Ineficiente
REG-03052,VIV-03052,2026-07-01,Colombia,Vivienda,101,4,32.0,2000.0,1.0,0.3333,13.818,414.54,4.1044,310.91,1274731.0,COP,0.113,0.1951,0.233,0.459,noche,Ineficiente
REG-03053,VIV-03053,2026-07-01,Mexico,Vivienda,95,5,28.0,1770.0,1.0,0.6667,9.8757,296.27,3.1186,222.2,4110.7,MXN,0.1479,0.1457,0.2788,0.4276,noche,Moderado
REG-03054,VIV-03054,2026-07-01,Brasil,Vivienda,92,1,19.0,1635.0,1.0,0.6667,8.7977,263.93,2.8688,197.95,1078.83,BRL,0.1178,0.14,0.2435,0.4987,noche,Eficiente
REG-03055,VIV-03055,2026-07-01,Colombia,Vivienda,100,6,27.0,1925.0,1.0,0.3333,13.5263,405.79,4.0579,304.34,1247794.0,COP,0.1201,0.2072,0.1964,0.4763,noche,Ineficiente
REG-03056,VIV-03056,2026-07-01,Argentina,Vivienda,56,5,15.0,1745.0,1.0,0.3333,11.9883,359.65,6.4223,269.74,256253.0,ARS,0.138,0.1543,0.2458,0.4618,noche,Moderado
REG-03057,COM-03057,2026-07-01,Peru,Comercio,134,12,66.0,6980.0,1.0,0.6667,60.7703,1823.11,13.6053,1367.33,5127.49,PEN,0.0789,0.4295,0.3981,0.0934,manana,Moderado
REG-03058,VIV-03058,2026-07-01,Chile,Vivienda,86,5,27.0,1925.0,1.0,0.3333,14.2387,427.16,4.967,320.37,294740.4,CLP,0.1321,0.1298,0.229,0.5091,noche,Ineficiente
REG-03059,VIV-03059,2026-07-01,Mexico,Vivienda,72,6,18.0,1620.0,1.0,0.6667,7.6513,229.54,3.1881,172.16,3184.96,MXN,0.1097,0.1854,0.2604,0.4444,noche,Eficiente
REG-03060,COM-03060,2026-07-01,Peru,Comercio,104,10,60.0,8090.0,1.0,0.75,92.775,2783.25,26.762,2087.44,7827.9,PEN,0.113,0.3878,0.4138,0.0854,tarde,Ineficiente
REG-03061,VIV-03061,2026-07-01,Mexico,Vivienda,40,3,12.0,1700.0,1.0,0.3333,11.7047,351.14,8.7785,263.36,4872.16,MXN,0.1008,0.1228,0.1984,0.5781,noche,Moderado
REG-03062,COM-03062,2026-07-01,Peru,Comercio,168,11,64.0,4630.0,1.0,0.6667,38.9047,1167.14,6.9473,875.36,3282.6,PEN,0.0568,0.3921,0.3561,0.195,manana,Eficiente
REG-03063,VIV-03063,2026-07-01,Chile,Vivienda,144,5,20.0,1650.0,1.0,0.6667,8.1477,244.43,1.6974,183.32,168654.4,CLP,0.082,0.2161,0.2646,0.4373,noche,Eficiente
REG-03064,VIV-03064,2026-07-01,Colombia,Vivienda,74,6,21.0,1835.0,1.0,0.3333,13.0613,391.84,5.2951,293.88,1204908.0,COP,0.119,0.1588,0.2406,0.4815,noche,Ineficiente
REG-03065,VIV-03065,2026-07-01,Mexico,Vivienda,121,1,15.0,1575.0,1.0,0.6667,7.9997,239.99,1.9834,179.99,3329.82,MXN,0.1043,0.1726,0.1821,0.5411,noche,Eficiente
REG-03066,COM-03066,2026-07-01,Argentina,Comercio,103,11,72.0,6935.0,1.0,1.0,62.4023,1872.07,18.1754,1404.05,1333847.5,ARS,0.1183,0.3594,0.4169,0.1054,tarde,Moderado
REG-03067,COM-03067,2026-07-01,Chile,Comercio,60,2,25.0,7200.0,1.0,1.0,64.617,1938.51,32.3085,1453.88,1337569.6,CLP,0.0649,0.441,0.4203,0.0739,manana,Ineficiente
REG-03068,VIV-03068,2026-07-01,Argentina,Vivienda,79,2,22.0,1850.0,1.0,0.3333,13.617,408.51,5.171,306.38,291061.0,ARS,0.134,0.1651,0.1894,0.5115,noche,Ineficiente
REG-03069,VIV-03069,2026-07-01,Argentina,Vivienda,68,4,16.0,1590.0,1.0,0.6667,7.6867,230.6,3.3912,172.95,164302.5,ARS,0.1229,0.2069,0.2089,0.4612,noche,Eficiente
REG-03070,VIV-03070,2026-07-01,Chile,Vivienda,119,5,31.0,1815.0,1.0,0.6667,11.2573,337.72,2.838,253.29,233026.8,CLP,0.1324,0.185,0.2633,0.4193,noche,Moderado
REG-03071,VIV-03071,2026-07-01,Colombia,Vivienda,84,6,18.0,1620.0,1.0,0.6667,8.1697,245.09,2.9177,183.82,753662.0,COP,0.1466,0.1979,0.2025,0.453,noche,Eficiente
REG-03072,VIV-03072,2026-07-01,Colombia,Vivienda,76,6,31.0,1815.0,1.0,0.6667,9.5913,287.74,3.7861,215.81,884821.0,COP,0.0847,0.1365,0.2327,0.5461,noche,Moderado
REG-03073,VIV-03073,2026-07-01,Mexico,Vivienda,93,1,28.0,1940.0,1.0,0.3333,13.1327,393.98,4.2363,295.49,5466.57,MXN,0.1338,0.1543,0.248,0.4639,noche,Ineficiente
REG-03074,COM-03074,2026-07-01,Chile,Comercio,75,7,42.0,3760.0,1.0,1.0,32.6063,978.19,13.0425,733.64,674948.8,CLP,0.0882,0.4431,0.421,0.0477,manana,Moderado
REG-03075,VIV-03075,2026-07-01,Argentina,Vivienda,80,5,20.0,1650.0,1.0,0.6667,8.9063,267.19,3.3399,200.39,190370.5,ARS,0.1411,0.2113,0.2148,0.4328,noche,Eficiente
REG-03076,COM-03076,2026-07-01,Colombia,Comercio,106,10,70.0,8240.0,1.0,0.75,92.7073,2781.22,26.2379,2085.91,8552231.0,COP,0.1069,0.4301,0.425,0.038,manana,Ineficiente
REG-03077,COM-03077,2026-07-01,Argentina,Comercio,168,7,58.0,9840.0,1.0,0.5,109.1337,3274.01,19.4882,2455.51,2332734.5,ARS,0.105,0.3572,0.4032,0.1346,tarde,Moderado
REG-03078,VIV-03078,2026-07-01,Chile,Vivienda,95,1,26.0,1740.0,1.0,0.6667,10.368,311.04,3.2741,233.28,214617.6,CLP,0.133,0.1553,0.2191,0.4927,noche,Moderado
REG-03079,VIV-03079,2026-07-01,Chile,Vivienda,108,3,14.0,1560.0,1.0,0.6667,7.4737,224.21,2.076,168.16,154707.2,CLP,0.1499,0.1617,0.2174,0.471,noche,Eficiente
REG-03080,VIV-03080,2026-07-01,Colombia,Vivienda,66,2,29.0,1955.0,1.0,0.3333,13.3753,401.26,6.0797,300.94,1233854.0,COP,0.0941,0.2068,0.2135,0.4856,noche,Ineficiente
REG-03081,VIV-03081,2026-07-01,Mexico,Vivienda,47,6,14.0,1560.0,1.0,0.6667,7.497,224.91,4.7853,168.68,3120.58,MXN,0.1113,0.1465,0.245,0.4972,noche,Eficiente
REG-03082,VIV-03082,2026-07-01,Argentina,Vivienda,88,2,13.0,1545.0,1.0,0.6667,7.8177,234.53,2.6651,175.9,167105.0,ARS,0.102,0.1571,0.2607,0.4802,noche,Eficiente
REG-03083,VIV-03083,2026-07-01,Brasil,Vivienda,65,1,31.0,1815.0,1.0,0.6667,10.3657,310.97,4.7842,233.23,1271.1,BRL,0.1441,0.1819,0.2797,0.3944,noche,Moderado
REG-03084,COM-03084,2026-07-01,Colombia,Comercio,143,9,41.0,6200.0,1.0,1.0,54.666,1639.98,11.4684,1229.99,5042959.0,COP,0.0979,0.3633,0.397,0.1418,tarde,Eficiente
REG-03085,COM-03085,2026-07-01,Colombia,Comercio,84,10,69.0,7490.0,1.0,0.75,76.5133,2295.4,27.3262,1721.55,7058355.0,COP,0.084,0.3812,0.4118,0.123,tarde,Ineficiente
REG-03086,VIV-03086,2026-07-01,Argentina,Vivienda,77,2,15.0,1745.0,1.0,0.3333,12.1833,365.5,4.7468,274.12,260414.0,ARS,0.1272,0.2084,0.1987,0.4657,noche,Moderado
REG-03087,VIV-03087,2026-07-01,Colombia,Vivienda,69,5,30.0,1800.0,1.0,0.6667,9.732,291.96,4.2313,218.97,897777.0,COP,0.0934,0.2149,0.2747,0.4169,noche,Moderado
REG-03088,VIV-03088,2026-07-01,Mexico,Vivienda,115,3,23.0,1865.0,1.0,0.3333,13.8793,416.38,3.6207,312.28,5777.18,MXN,0.1426,0.1848,0.2499,0.4227,noche,Ineficiente
