id_inmueble,tipo_establecimiento,superficie_m2,habitantes_empleados,pais_ubicacion
VIV-03953,Vivienda,111,3,Colombia
COM-03954,Comercio,124,9,Chile
COM-03955,Comercio,39,11,Brasil
VIV-03956,Vivienda,69,4,Peru
VIV-03957,Vivienda,121,5,Argentina
VIV-03958,Vivienda,119,2,Peru
VIV-03959,Vivienda,88,5,Argentina
VIV-03960,Vivienda,46,1,Chile
VIV-03961,Vivienda,56,3,Mexico
VIV-03962,Vivienda,87,4,Mexico
VIV-03963,Vivienda,108,3,Argentina
COM-03964,Comercio,40,12,Peru
COM-03965,Comercio,69,11,Peru
VIV-03966,Vivienda,107,2,Peru
VIV-03967,Vivienda,95,1,Mexico
COM-03968,Comercio,63,5,Argentina
VIV-03969,Vivienda,44,5,Colombia
VIV-03970,Vivienda,91,5,Peru
VIV-03971,Vivienda,93,6,Chile
COM-03972,Comercio,78,7,Brasil
VIV-03973,Vivienda,126,1,Colombia
VIV-03974,Vivienda,120,4,Argentina
COM-03975,Comercio,68,2,Brasil
COM-03976,Comercio,182,7,Chile
COM-03977,Comercio,199,8,Mexico
VIV-03978,Vivienda,102,3,Chile
COM-03979,Comercio,123,9,Colombia
VIV-03980,Vivienda,106,5,Chile
VIV-03981,Vivienda,84,4,Peru
VIV-03982,Vivienda,53,4,Peru
COM-03983,Comercio,176,8,Colombia
VIV-03984,Vivienda,87,2,Chile
VIV-03985,Vivienda,78,6,Colombia
COM-03986,Comercio,158,10,Colombia
VIV-03987,Vivienda,62,3,Argentina
VIV-03988,Vivienda,104,4,Colombia
COM-03989,Comercio,39,11,Colombia
COM-03990,Comercio,192,8,Argentina
COM-03991,Comercio,118,11,Brasil
COM-03992,Comercio,149,9,Mexico
VIV-03993,Vivienda,108,4,Chile
COM-03994,Comercio,173,3,Mexico
VIV-03995,Vivienda,96,4,Mexico
COM-03996,Comercio,103,6,Peru
VIV-03997,Vivienda,75,2,Chile
VIV-03998,Vivienda,79,1,Colombia
COM-03999,Comercio,62,2,Brasil
VIV-04000,Vivienda,89,1,Argentina
VIV-04001,Vivienda,49,4,Mexico
VIV-04002,Vivienda,56,1,Argentina
VIV-04003,Vivienda,81,1,Peru
VIV-04004,Vivienda,93,2,Argentina
VIV-04005,Vivienda,96,3,Chile
COM-04006,Comercio,74,4,Brasil
VIV-04007,Vivienda,75,1,Brasil
VIV-04008,Vivienda,145,4,Chile
VIV-04009,Vivienda,96,6,Argentina
VIV-04010,Vivienda,40,1,Colombia
VIV-04011,Vivienda,102,6,Chile
COM-04012,Comercio,71,4,Brasil
VIV-04013,Vivienda,83,3,Mexico
VIV-04014,Vivienda,78,5,Peru
COM-04015,Comercio,171,10,Peru
VIV-04016,Vivienda,153,4,Peru
VIV-04017,Vivienda,114,2,Argentina
VIV-04018,Vivienda,128,1,Brasil
VIV-04019,Vivienda,87,3,Peru
VIV-04020,Vivienda,97,1,Colombia
VIV-04021,Vivienda,64,2,Brasil
VIV-04022,Vivienda,115,6,Argentina
VIV-04023,Vivienda,86,6,Peru
VIV-04024,Vivienda,99,6,Mexico
VIV-04025,Vivienda,80,1,Argentina
COM-04026,Comercio,172,6,Chile
VIV-04027,Vivienda,64,4,Argentina
COM-04028,Comercio,175,12,Peru
COM-04029,Comercio,92,8,Colombia
VIV-04030,Vivienda,94,1,Chile
VIV-04031,Vivienda,67,4,Mexico
VIV-04032,Vivienda,80,5,Colombia
VIV-04033,Vivienda,98,2,Brasil
VIV-04034,Vivienda,117,6,Argentina
VIV-04035,Vivienda,84,5,Peru
VIV-04036,Vivienda,70,2,Colombia
VIV-04037,Vivienda,139,2,Peru
VIV-04038,Vivienda,116,5,Peru
VIV-04039,Vivienda,65,6,Peru
VIV-04040,Vivienda,87,2,Mexico
COM-04041,Comercio,40,9,Peru
VIV-04042,Vivienda,123,1,Argentina
VIV-04043,Vivienda,82,2,Mexico
COM-04044,Comercio,162,3,Chile
VIV-04045,Vivienda,73,3,Peru
VIV-04046,Vivienda,102,6,Peru
VIV-04047,Vivienda,76,1,Argentina
COM-04048,Comercio,59,9,Colombia
VIV-04049,Vivienda,88,1,Mexico
VIV-04050,Vivienda,66,6,Brasil
VIV-04051,Vivienda,115,6,Brasil
VIV-04052,Vivienda,99,2,Peru
VIV-04053,Vivienda,111,6,Chile
COM-04054,Comercio,130,7,Brasil
COM-04055,Comercio,169,11,Peru
COM-04056,Comercio,190,10,Chile
VIV-04057,Vivienda,70,6,Brasil
COM-04058,Comercio,100,5,Chile
VIV-04059,Vivienda,117,5,Colombia
VIV-04060,Vivienda,93,2,Colombia
VIV-04061,Vivienda,107,4,Chile
VIV-04062,Vivienda,75,2,Colombia
COM-04063,Comercio,142,11,Brasil
VIV-04064,Vivienda,119,6,Brasil
VIV-04065,Vivienda,105,3,Argentina
VIV-04066,Vivienda,78,4,Peru
COM-04067,Comercio,157,12,Colombia
VIV-04068,Vivienda,90,1,Chile
VIV-04069,Vivienda,86,6,Chile
VIV-04070,Vivienda,131,1,Brasil
VIV-04071,Vivienda,126,2,Brasil
VIV-04072,Vivienda,70,3,Brasil
COM-04073,Comercio,65,3,Peru
VIV-04074,Vivienda,59,5,Brasil
VIV-04075,Vivienda,96,5,Mexico
COM-04076,Comercio,147,7,Argentina
VIV-04077,Vivienda,124,4,Argentina
VIV-04078,Vivienda,135,1,Brasil
VIV-04079,Vivienda,84,6,Peru
VIV-04080,Vivienda,93,2,Colombia
VIV-04081,Vivienda,104,5,Brasil
VIV-04082,Vivienda,49,3,Argentina
VIV-04083,Vivienda,55,6,Argentina
VIV-04084,Vivienda,70,6,Chile
VIV-04085,Vivienda,92,5,Chile
VIV-04086,Vivienda,93,5,Colombia
VIV-04087,Vivienda,81,5,Peru
VIV-04088,Vivienda,76,5,Argentina
COM-04089,Comercio,35,3,Brasil
VIV-04090,Vivienda,88,2,Brasil
VIV-04091,Vivienda,91,6,Chile
VIV-04092,Vivienda,91,6,Brasil
COM-04093,Comercio,133,11,Chile
VIV-04094,Vivienda,58,3,Mexico
VIV-04095,Vivienda,90,5,Brasil
VIV-04096,Vivienda,71,6,Argentina
VIV-04097,Vivienda,60,6,Peru
VIV-04098,Vivienda,96,2,Peru
VIV-04099,Vivienda,149,4,Chile
COM-04100,Comercio,45,9,Mexico
COM-04101,Comercio,88,10,Peru
COM-04102,Comercio,83,2,Brasil
VIV-04103,Vivienda,71,6,Brasil
COM-04104,Comercio,118,3,Argentina
VIV-04105,Vivienda,128,3,Mexico
VIV-04106,Vivienda,106,1,Peru
VIV-04107,Vivienda,73,5,Brasil
VIV-04108,Vivienda,93,3,Peru
COM-04109,Comercio,143,2,Chile
VIV-04110,Vivienda,98,4,Colombia
VIV-04111,Vivienda,88,5,Mexico
VIV-04112,Vivienda,70,6,Mexico
VIV-04113,Vivienda,53,3,Brasil
VIV-04114,Vivienda,101,1,Peru
VIV-04115,Vivienda,40,6,Colombia
COM-04116,Comercio,117,6,Colombia
VIV-04117,Vivienda,120,2,Brasil
VIV-04118,Vivienda,82,6,Chile
VIV-04119,Vivienda,40,6,Colombia
VIV-04120,Vivienda,121,4,Peru
VIV-04121,Vivienda,99,4,Mexico
VIV-04122,Vivienda,103,2,Peru
VIV-04123,Vivienda,92,3,Argentina
VIV-04124,Vivienda,84,3,Argentina
VIV-04125,Vivienda,73,3,Brasil
VIV-04126,Vivienda,102,5,Colombia
COM-04127,Comercio,79,9,Mexico
COM-04128,Comercio,33,12,Brasil
COM-04129,Comercio,35,2,Mexico
VIV-04130,Vivienda,66,3,Peru
VIV-04131,Vivienda,106,4,Brasil
VIV-04132,Vivienda,90,3,Colombia
VIV-04133,Vivienda,123,5,Peru
COM-04134,Comercio,152,8,Chile
VIV-04135,Vivienda,112,5,Argentina
VIV-04136,Vivienda,76,2,Colombia
COM-04137,Comercio,188,4,Chile
VIV-04138,Vivienda,87,6,Chile
COM-04139,Comercio,182,4,Peru
VIV-04140,Vivienda,127,2,Chile
COM-04141,Comercio,114,3,Colombia
VIV-04142,Vivienda,81,1,Colombia
COM-04143,Comercio,119,10,Mexico
COM-04144,Comercio,116,4,Mexico
COM-04145,Comercio,80,3,Mexico
VIV-04146,Vivienda,87,3,Argentina
VIV-04147,Vivienda,116,5,Peru
VIV-04148,Vivienda,133,4,Argentina
COM-04149,Comercio,156,11,Chile
VIV-04150,Vivienda,73,3,Chile
COM-04151,Comercio,50,12,Colombia
VIV-04152,Vivienda,64,3,Argentina
VIV-04153,Vivienda,90,3,Colombia
COM-04154,Comercio,190,11,Chile
VIV-04155,Vivienda,111,4,Mexico
VIV-04156,Vivienda,108,2,Argentina
VIV-04157,Vivienda,153,5,Brasil
VIV-04158,Vivienda,90,4,Brasil
COM-04159,Comercio,33,5,Chile
VIV-04160,Vivienda,86,1,Chile
VIV-04161,Vivienda,61,6,Argentina
VIV-04162,Vivienda,56,5,Chile
VIV-04163,Vivienda,114,5,Chile
VIV-04164,Vivienda,96,3,Mexico
VIV-04165,Vivienda,43,1,Peru
VIV-04166,Vivienda,146,2,Brasil
VIV-04167,Vivienda,117,1,Argentina
VIV-04168,Vivienda,59,1,Brasil
COM-04169,Comercio,74,11,Argentina
VIV-04170,Vivienda,59,6,Colombia
VIV-04171,Vivienda,112,4,Colombia
COM-04172,Comercio,73,11,Chile
VIV-04173,Vivienda,55,4,Brasil
VIV-04174,Vivienda,72,2,Chile
VIV-04175,Vivienda,63,3,Mexico
VIV-04176,Vivienda,112,6,Colombia
VIV-04177,Vivienda,74,6,Chile
VIV-04178,Vivienda,59,1,Chile
VIV-04179,Vivienda,105,5,Colombia
COM-04180,Comercio,85,9,Brasil
COM-04181,Comercio,60,7,Chile
COM-04182,Comercio,43,8,Chile
VIV-04183,Vivienda,52,5,Brasil
COM-04184,Comercio,77,5,Peru
VIV-04185,Vivienda,56,2,Mexico
VIV-04186,Vivienda,119,1,Argentina
VIV-04187,Vivienda,128,3,Mexico
VIV-04188,Vivienda,102,5,Peru
VIV-04189,Vivienda,108,6,Colombia
VIV-04190,Vivienda,100,2,Chile
VIV-04191,Vivienda,58,6,Colombia
VIV-04192,Vivienda,52,6,Argentina
COM-04193,Comercio,109,12,Argentina
COM-04194,Comercio,189,11,Brasil
VIV-04195,Vivienda,47,1,Argentina
VIV-04196,Vivienda,101,5,Chile
VIV-04197,Vivienda,40,4,Argentina
COM-04198,Comercio,188,9,Chile
VIV-04199,Vivienda,101,4,Peru
COM-04200,Comercio,158,8,Mexico
VIV-04201,Vivienda,56,1,Colombia
VIV-04202,Vivienda,80,3,Peru
VIV-04203,Vivienda,48,5,Argentina
VIV-04204,Vivienda,84,2,Chile
VIV-04205,Vivienda,131,6,Argentina
VIV-04206,Vivienda,129,1,Peru
COM-04207,Comercio,95,11,Brasil
VIV-04208,Vivienda,94,3,Colombia
VIV-04209,Vivienda,96,1,Chile
VIV-04210,Vivienda,89,2,Peru
VIV-04211,Vivienda,127,6,Chile
COM-04212,Comercio,164,12,Argentina
VIV-04213,Vivienda,76,2,Argentina
VIV-04214,Vivienda,81,2,Brasil
COM-04215,Comercio,87,9,Argentina
VIV-04216,Vivienda,126,2,Peru
VIV-04217,Vivienda,75,4,Chile
VIV-04218,Vivienda,149,5,Mexico
VIV-04219,Vivienda,83,1,Chile
VIV-04220,Vivienda,53,2,Argentina
COM-04221,Comercio,110,12,Mexico
COM-04222,Comercio,137,4,Argentina
VIV-04223,Vivienda,56,4,Argentina
VIV-04224,Vivienda,88,3,Mexico
VIV-04225,Vivienda,70,6,Brasil
VIV-04226,Vivienda,154,5,Chile
VIV-04227,Vivienda,113,5,Brasil
VIV-04228,Vivienda,73,5,Peru
VIV-04229,Vivienda,90,5,Argentina
COM-04230,Comercio,55,6,Chile
VIV-04231,Vivienda,111,3,Argentina
COM-04232,Comercio,49,10,Mexico
VIV-04233,Vivienda,120,1,Peru
VIV-04234,Vivienda,43,1,Brasil
COM-04235,Comercio,103,2,Chile
VIV-04236,Vivienda,93,1,Peru
COM-04237,Comercio,62,9,Brasil
VIV-04238,Vivienda,96,1,Brasil
VIV-04239,Vivienda,65,6,Argentina
VIV-04240,Vivienda,107,5,Brasil
COM-04241,Comercio,196,8,Peru
COM-04242,Comercio,130,7,Peru
VIV-04243,Vivienda,100,6,Brasil
COM-04244,Comercio,45,5,Chile
VIV-04245,Vivienda,82,5,Brasil
VIV-04246,Vivienda,133,6,Chile
VIV-04247,Vivienda,135,5,Argentina
VIV-04248,Vivienda,101,4,Colombia
COM-04249,Comercio,30,10,Peru
VIV-04250,Vivienda,79,2,Peru
COM-04251,Comercio,38,4,Chile
VIV-04252,Vivienda,84,1,Mexico
VIV-04253,Vivienda,40,3,Colombia
COM-04254,Comercio,74,10,Colombia
VIV-04255,Vivienda,62,3,Mexico
COM-04256,Comercio,60,8,Brasil
COM-04257,Comercio,125,6,Brasil
VIV-04258,Vivienda,83,6,Peru
VIV-04259,Vivienda,82,6,Argentina
COM-04260,Comercio,109,2,Colombia
VIV-04261,Vivienda,67,5,Chile
VIV-04262,Vivienda,82,3,Brasil
COM-04263,Comercio,45,5,Mexico
COM-04264,Comercio,169,6,Mexico
VIV-04265,Vivienda,40,5,Mexico
COM-04266,Comercio,67,10,Chile
VIV-04267,Vivienda,74,1,Chile
COM-04268,Comercio,127,6,Mexico
VIV-04269,Vivienda,147,4,Peru
VIV-04270,Vivienda,42,2,Peru
VIV-04271,Vivienda,71,4,Colombia
COM-04272,Comercio,116,6,Brasil
VIV-04273,Vivienda,73,6,Brasil
COM-04274,Comercio,57,3,Peru
VIV-04275,Vivienda,78,2,Mexico
VIV-04276,Vivienda,79,5,Brasil
VIV-04277,Vivienda,66,1,Mexico
VIV-04278,Vivienda,116,4,Peru
COM-04279,Comercio,153,10,Argentina
VIV-04280,Vivienda,54,5,Brasil
COM-04281,Comercio,65,8,Chile
VIV-04282,Vivienda,88,5,Brasil
COM-04283,Comercio,189,6,Brasil
COM-04284,Comercio,68,12,Mexico
VIV-04285,Vivienda,93,4,Mexico
VIV-04286,Vivienda,115,5,Mexico
COM-04287,Comercio,159,9,Peru
VIV-04288,Vivienda,49,6,Peru
VIV-04289,Vivienda,114,3,Mexico
VIV-04290,Vivienda,108,2,Chile
COM-04291,Comercio,103,11,Argentina
VIV-04292,Vivienda,86,2,Brasil
VIV-04293,Vivienda,114,1,Chile
VIV-04294,Vivienda,102,6,Chile
VIV-04295,Vivienda,96,5,Chile
COM-04296,Comercio,198,12,Brasil
VIV-04297,Vivienda,138,6,Peru
VIV-04298,Vivienda,142,4,Brasil
VIV-04299,Vivienda,71,5,Argentina
VIV-04300,Vivienda,107,4,Argentina
VIV-04301,Vivienda,96,5,Chile
VIV-04302,Vivienda,116,6,Colombia
VIV-04303,Vivienda,120,1,Argentina
VIV-04304,Vivienda,144,3,Colombia
VIV-04305,Vivienda,77,5,Chile
VIV-04306,Vivienda,86,3,Brasil
COM-04307,Comercio,120,11,Chile
VIV-04308,Vivienda,75,3,Argentina
VIV-04309,Vivienda,94,6,Chile
VIV-04310,Vivienda,40,5,Peru
VIV-04311,Vivienda,104,5,Brasil
COM-04312,Comercio,64,12,Chile
VIV-04313,Vivienda,80,4,Argentina
VIV-04314,Vivienda,106,5,Argentina
COM-04315,Comercio,186,7,Argentina
VIV-04316,Vivienda,114,3,Chile
COM-04317,Comercio,64,8,Brasil
VIV-04318,Vivienda,40,6,Peru
VIV-04319,Vivienda,96,5,Brasil
VIV-04320,Vivienda,67,2,Brasil
COM-04321,Comercio,158,4,Peru
COM-04322,Comercio,94,10,Peru
VIV-04323,Vivienda,94,5,Peru
VIV-04324,Vivienda,83,3,Colombia
VIV-04325,Vivienda,115,1,Colombia
COM-04326,Comercio,89,10,Colombia
VIV-04327,Vivienda,101,5,Mexico
VIV-04328,Vivienda,56,1,Brasil
COM-04329,Comercio,161,12,Colombia
VIV-04330,Vivienda,74,3,Peru
VIV-04331,Vivienda,108,4,Peru
VIV-04332,Vivienda,68,2,Peru
VIV-04333,Vivienda,73,6,Mexico
VIV-04334,Vivienda,112,6,Brasil
COM-04335,Comercio,120,11,Chile
VIV-04336,Vivienda,136,2,Mexico
VIV-04337,Vivienda,131,1,Brasil
COM-04338,Comercio,196,3,Peru
COM-04339,Comercio,155,2,Mexico
COM-04340,Comercio,165,11,Peru
VIV-04341,Vivienda,103,6,Colombia
VIV-04342,Vivienda,84,4,Peru
VIV-04343,Vivienda,75,2,Peru
VIV-04344,Vivienda,79,1,Brasil
VIV-04345,Vivienda,95,6,Argentina
COM-04346,Comercio,179,8,Peru
VIV-04347,Vivienda,85,4,Colombia
VIV-04348,Vivienda,40,6,Colombia
VIV-04349,Vivienda,125,2,Colombia
VIV-04350,Vivienda,99,3,Chile
VIV-04351,Vivienda,72,5,Peru
VIV-04352,Vivienda,114,6,Colombia
VIV-04353,Vivienda,88,2,Mexico
VIV-04354,Vivienda,61,6,Chile
VIV-04355,Vivienda,105,1,Peru
VIV-04356,Vivienda,91,2,Peru
VIV-04357,Vivienda,61,2,Peru
VIV-04358,Vivienda,115,4,Brasil
COM-04359,Comercio,149,10,Argentina
VIV-04360,Vivienda,91,4,Peru
VIV-04361,Vivienda,106,4,Chile
VIV-04362,Vivienda,40,4,Colombia
VIV-04363,Vivienda,92,4,Peru
VIV-04364,Vivienda,86,5,Mexico
COM-04365,Comercio,138,5,Colombia
VIV-04366,Vivienda,101,4,Mexico
VIV-04367,Vivienda,138,4,Peru
VIV-04368,Vivienda,98,6,Brasil
VIV-04369,Vivienda,99,5,Colombia
VIV-04370,Vivienda,65,6,Brasil
VIV-04371,Vivienda,103,6,Argentina
VIV-04372,Vivienda,83,4,Colombia
VIV-04373,Vivienda,57,4,Argentina
VIV-04374,Vivienda,97,2,Peru
VIV-04375,Vivienda,41,2,Argentina
VIV-04376,Vivienda,54,4,Chile
COM-04377,Comercio,181,3,Brasil
VIV-04378,Vivienda,84,4,Peru
VIV-04379,Vivienda,91,5,Mexico
VIV-04380,Vivienda,101,5,Chile
VIV-04381,Vivienda,100,5,Argentina
COM-04382,Comercio,76,10,Chile
COM-04383,Comercio,125,5,Peru
VIV-04384,Vivienda,97,4,Argentina
VIV-04385,Vivienda,61,2,Mexico
VIV-04386,Vivienda,67,3,Colombia
VIV-04387,Vivienda,93,5,Peru
VIV-04388,Vivienda,110,1,Peru
VIV-04389,Vivienda,111,6,Chile
VIV-04390,Vivienda,56,3,Argentina
VIV-04391,Vivienda,114,5,Peru
COM-04392,Comercio,169,5,Chile
COM-04393,Comercio,159,10,Peru
VIV-04394,Vivienda,92,5,Chile
VIV-04395,Vivienda,116,1,Brasil
VIV-04396,Vivienda,53,1,Argentina
VIV-04397,Vivienda,110,2,Chile
COM-04398,Comercio,104,3,Mexico
COM-04399,Comercio,72,12,Peru
VIV-04400,Vivienda,87,4,Chile
VIV-04401,Vivienda,122,1,Mexico
COM-04402,Comercio,141,7,Peru
COM-04403,Comercio,148,7,Colombia
VIV-04404,Vivienda,79,5,Peru
COM-04405,Comercio,36,11,Argentina
COM-04406,Comercio,54,6,Peru
VIV-04407,Vivienda,141,5,Peru
VIV-04408,Vivienda,118,5,Mexico
COM-04409,Comercio,176,2,Brasil
VIV-04410,Vivienda,138,5,Argentina
VIV-04411,Vivienda,40,6,Peru
COM-04412,Comercio,199,12,Mexico
VIV-04413,Vivienda,85,2,Chile
VIV-04414,Vivienda,53,3,Peru
COM-04415,Comercio,161,3,Colombia
VIV-04416,Vivienda,51,4,Colombia
VIV-04417,Vivienda,100,4,Brasil
VIV-04418,Vivienda,67,3,Mexico
VIV-04419,Vivienda,59,4,Argentina
VIV-04420,Vivienda,73,6,Peru
VIV-04421,Vivienda,83,2,Chile
VIV-04422,Vivienda,115,6,Colombia
COM-04423,Comercio,159,7,Brasil
VIV-04424,Vivienda,70,3,Mexico
COM-04425,Comercio,55,4,Chile
VIV-04426,Vivienda,117,4,Mexico
VIV-04427,Vivienda,59,3,Chile
VIV-04428,Vivienda,101,2,Argentina
VIV-04429,Vivienda,87,1,Chile
COM-04430,Comercio,41,12,Peru
VIV-04431,Vivienda,135,3,Colombia
VIV-04432,Vivienda,70,1,Argentina
COM-04433,Comercio,68,3,Colombia
VIV-04434,Vivienda,66,6,Colombia
VIV-04435,Vivienda,111,2,Peru
VIV-04436,Vivienda,66,5,Mexico
VIV-04437,Vivienda,93,3,Mexico
VIV-04438,Vivienda,108,3,Chile
VIV-04439,Vivienda,81,1,Peru
COM-04440,Comercio,69,2,Brasil
VIV-04441,Vivienda,103,2,Mexico
COM-04442,Comercio,152,11,Argentina
VIV-04443,Vivienda,111,6,Colombia
COM-04444,Comercio,163,3,Colombia
VIV-04445,Vivienda,98,5,Chile
VIV-04446,Vivienda,113,3,Argentina
VIV-04447,Vivienda,83,4,Mexico
VIV-04448,Vivienda,118,5,Peru
VIV-04449,Vivienda,97,2,Colombia
VIV-04450,Vivienda,73,1,Argentina
COM-04451,Comercio,36,9,Colombia
COM-04452,Comercio,122,12,Chile
VIV-04453,Vivienda,91,1,Argentina
COM-04454,Comercio,52,11,Chile
VIV-04455,Vivienda,52,4,Brasil
VIV-04456,Vivienda,63,5,Chile
VIV-04457,Vivienda,74,6,Chile
COM-04458,Comercio,174,2,Argentina
COM-04459,Comercio,138,3,Brasil
VIV-04460,Vivienda,95,4,Chile
VIV-04461,Vivienda,108,3,Brasil
VIV-04462,Vivienda,108,5,Argentina
VIV-04463,Vivienda,99,4,Chile
VIV-04464,Vivienda,69,3,Chile
VIV-04465,Vivienda,102,4,Mexico
COM-04466,Comercio,170,5,Mexico
VIV-04467,Vivienda,118,1,Mexico
VIV-04468,Vivienda,104,2,Peru
VIV-04469,Vivienda,105,4,Brasil
COM-04470,Comercio,116,10,Mexico
COM-04471,Comercio,178,7,Chile
VIV-04472,Vivienda,77,4,Chile
VIV-04473,Vivienda,103,1,Brasil
COM-04474,Comercio,75,9,Brasil
VIV-04475,Vivienda,141,4,Peru
VIV-04476,Vivienda,63,6,Brasil
VIV-04477,Vivienda,122,3,Colombia
VIV-04478,Vivienda,84,5,Chile
COM-04479,Comercio,84,7,Brasil
COM-04480,Comercio,109,9,Argentina
VIV-04481,Vivienda,89,3,Brasil
VIV-04482,Vivienda,101,1,Brasil
VIV-04483,Vivienda,57,6,Brasil
VIV-04484,Vivienda,90,3,Colombia
VIV-04485,Vivienda,154,3,Brasil
VIV-04486,Vivienda,69,6,Brasil
VIV-04487,Vivienda,114,6,Peru
VIV-04488,Vivienda,97,5,Peru
VIV-04489,Vivienda,75,2,Colombia
COM-04490,Comercio,89,10,Colombia
VIV-04491,Vivienda,102,5,Colombia
COM-04492,Comercio,46,9,Brasil
VIV-04493,Vivienda,49,1,Mexico
VIV-04494,Vivienda,123,1,Peru
VIV-04495,Vivienda,102,1,Chile
COM-04496,Comercio,186,5,Argentina
COM-04497,Comercio,177,9,Peru
VIV-04498,Vivienda,147,3,Argentina
VIV-04499,Vivienda,103,1,Peru
VIV-04500,Vivienda,90,3,Peru
VIV-04501,Vivienda,80,4,Argentina
VIV-04502,Vivienda,111,3,Colombia
COM-04503,Comercio,83,3,Argentina
VIV-04504,Vivienda,113,6,Mexico
VIV-04505,Vivienda,70,4,Peru
VIV-04506,Vivienda,109,5,Colombia
COM-04507,Comercio,100,3,Colombia
VIV-04508,Vivienda,71,1,Mexico
VIV-04509,Vivienda,113,1,Colombia
COM-04510,Comercio,144,5,Colombia
VIV-04511,Vivienda,81,6,Peru
COM-04512,Comercio,174,2,Argentina
VIV-04513,Vivienda,110,2,Brasil
VIV-04514,Vivienda,104,5,Chile
VIV-04515,Vivienda,76,1,Brasil
COM-04516,Comercio,170,12,Chile
VIV-04517,Vivienda,124,5,Brasil
VIV-04518,Vivienda,41,4,Mexico
VIV-04519,Vivienda,65,6,Colombia
VIV-04520,Vivienda,103,1,Chile
VIV-04521,Vivienda,91,2,Colombia
COM-04522,Comercio,38,8,Colombia
VIV-04523,Vivienda,76,1,Peru
VIV-04524,Vivienda,114,4,Colombia
VIV-04525,Vivienda,79,3,Brasil
VIV-04526,Vivienda,110,4,Colombia
VIV-04527,Vivienda,73,4,Chile
COM-04528,Comercio,68,5,Colombia
VIV-04529,Vivienda,104,4,Brasil
VIV-04530,Vivienda,101,3,Colombia
VIV-04531,Vivienda,91,6,Colombia
VIV-04532,Vivienda,94,1,Chile
VIV-04533,Vivienda,130,1,Colombia
VIV-04534,Vivienda,114,3,Colombia
COM-04535,Comercio,166,3,Argentina
VIV-04536,Vivienda,67,1,Argentina
VIV-04537,Vivienda,114,6,Peru
VIV-04538,Vivienda,84,6,Argentina
VIV-04539,Vivienda,42,5,Argentina
VIV-04540,Vivienda,85,5,Peru
VIV-04541,Vivienda,113,3,Chile
VIV-04542,Vivienda,91,6,Peru
VIV-04543,Vivienda,79,2,Peru
VIV-04544,Vivienda,85,2,Peru
VIV-04545,Vivienda,67,1,Peru
COM-04546,Comercio,89,8,Mexico
VIV-04547,Vivienda,88,4,Mexico
COM-04548,Comercio,116,6,Colombia
VIV-04549,Vivienda,103,1,Mexico
VIV-04550,Vivienda,79,4,Brasil
COM-04551,Comercio,31,12,Mexico
VIV-04552,Vivienda,85,6,Argentina
VIV-04553,Vivienda,78,4,Chile
VIV-04554,Vivienda,63,4,Peru
VIV-04555,Vivienda,90,3,Colombia
VIV-04556,Vivienda,40,5,Peru
VIV-04557,Vivienda,97,2,Brasil
VIV-04558,Vivienda,66,5,Colombia
VIV-04559,Vivienda,59,2,Colombia
COM-04560,Comercio,55,6,Colombia
VIV-04561,Vivienda,109,5,Brasil
COM-04562,Comercio,31,2,Brasil
VIV-04563,Vivienda,109,3,Mexico
VIV-04564,Vivienda,79,3,Argentina
VIV-04565,Vivienda,72,1,Mexico
VIV-04566,Vivienda,70,3,Argentina
VIV-04567,Vivienda,104,5,Colombia
VIV-04568,Vivienda,97,1,Colombia
COM-04569,Comercio,49,4,Argentina
VIV-04570,Vivienda,66,3,Chile
VIV-04571,Vivienda,154,2,Peru
COM-04572,Comercio,190,3,Brasil
VIV-04573,Vivienda,117,3,Mexico
VIV-04574,Vivienda,100,1,Chile
VIV-04575,Vivienda,114,2,Brasil
COM-04576,Comercio,120,9,Peru
COM-04577,Comercio,195,10,Mexico
VIV-04578,Vivienda,89,5,Peru
COM-04579,Comercio,108,12,Argentina
VIV-04580,Vivienda,71,2,Brasil
VIV-04581,Vivienda,85,1,Argentina
VIV-04582,Vivienda,94,1,Mexico
COM-04583,Comercio,44,3,Colombia
VIV-04584,Vivienda,55,6,Chile
VIV-04585,Vivienda,109,3,Colombia
VIV-04586,Vivienda,88,1,Argentina
VIV-04587,Vivienda,123,1,Colombia
VIV-04588,Vivienda,105,6,Argentina
COM-04589,Comercio,169,3,Mexico
VIV-04590,Vivienda,76,3,Mexico
VIV-04591,Vivienda,84,3,Chile
COM-04592,Comercio,76,9,Brasil
VIV-04593,Vivienda,92,5,Mexico
COM-04594,Comercio,59,10,Argentina
VIV-04595,Vivienda,48,1,Peru
VIV-04596,Vivienda,69,5,Brasil
COM-04597,Comercio,99,3,Colombia
VIV-04598,Vivienda,67,3,Brasil
VIV-04599,Vivienda,106,1,Brasil
VIV-04600,Vivienda,85,1,Argentina
VIV-04601,Vivienda,69,4,Brasil
COM-04602,Comercio,74,10,Colombia
VIV-04603,Vivienda,115,5,Peru
VIV-04604,Vivienda,71,4,Peru
COM-04605,Comercio,190,12,Argentina
COM-04606,Comercio,35,9,Mexico
COM-04607,Comercio,45,11,Colombia
VIV-04608,Vivienda,93,2,Brasil
VIV-04609,Vivienda,68,6,Mexico
VIV-04610,Vivienda,93,6,Mexico
VIV-04611,Vivienda,56,3,Colombia
COM-04612,Comercio,143,9,Peru
VIV-04613,Vivienda,125,1,Chile
