id_equipo,id_inmueble,tipo_equipo,cantidad_equipos,potencia_watts,tecnologia_inverter,horas_uso_estimadas_dia,consumo_kwh_dia_equipo
EQ-07722,VIV-02490,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07723,VIV-02491,Iluminacion,29,15,True,10.29,4.4761
EQ-07724,VIV-02491,Refrigeracion,1,350,False,24.0,8.4
EQ-07725,VIV-02491,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07726,COM-02492,Iluminacion,29,15,True,7.53,3.2756
EQ-07727,COM-02492,Climatizacion,1,2200,True,9.0,19.8
EQ-07728,COM-02492,Computacion,2,150,True,8.0,2.4
EQ-07729,COM-02492,Refrigeracion,1,750,False,24.0,18.0
EQ-07730,VIV-02493,Iluminacion,24,15,True,8.48,3.0528
EQ-07731,VIV-02493,Refrigeracion,1,180,True,24.0,4.32
EQ-07732,VIV-02493,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07733,VIV-02494,Iluminacion,16,15,True,9.55,2.292
EQ-07734,VIV-02494,Refrigeracion,1,350,False,24.0,8.4
EQ-07735,VIV-02494,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07736,VIV-02495,Iluminacion,21,15,True,10.66,3.3579
EQ-07737,VIV-02495,Refrigeracion,1,180,True,24.0,4.32
EQ-07738,VIV-02495,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07739,VIV-02496,Iluminacion,10,15,True,9.53,1.4295
EQ-07740,VIV-02496,Refrigeracion,1,180,True,24.0,4.32
EQ-07741,VIV-02496,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07742,VIV-02497,Iluminacion,16,15,True,7.74,1.8576
EQ-07743,VIV-02497,Refrigeracion,1,350,False,24.0,8.4
EQ-07744,VIV-02497,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07745,VIV-02498,Iluminacion,10,15,True,10.83,1.6245
EQ-07746,VIV-02498,Refrigeracion,1,350,False,24.0,8.4
EQ-07747,VIV-02498,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07748,COM-02499,Iluminacion,23,15,True,6.97,2.4046
EQ-07749,COM-02499,Climatizacion,2,2200,True,9.0,39.6
EQ-07750,COM-02499,Computacion,6,150,True,8.0,7.2
EQ-07751,VIV-02500,Iluminacion,11,15,True,6.81,1.1236
EQ-07752,VIV-02500,Refrigeracion,1,180,True,24.0,4.32
EQ-07753,VIV-02500,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07754,COM-02501,Iluminacion,34,15,True,11.16,5.6916
EQ-07755,COM-02501,Climatizacion,2,2200,True,9.0,39.6
EQ-07756,COM-02501,Computacion,7,150,True,8.0,8.4
EQ-07757,COM-02502,Iluminacion,38,15,True,9.54,5.4378
EQ-07758,COM-02502,Climatizacion,1,2200,False,9.0,19.8
EQ-07759,COM-02502,Computacion,5,150,True,8.0,6.0
EQ-07760,VIV-02503,Iluminacion,12,15,True,11.4,2.052
EQ-07761,VIV-02503,Refrigeracion,1,180,True,24.0,4.32
EQ-07762,VIV-02503,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07763,COM-02504,Iluminacion,47,15,True,11.84,8.3472
EQ-07764,COM-02504,Climatizacion,1,2200,False,9.0,19.8
EQ-07765,COM-02504,Computacion,4,150,True,8.0,4.8
EQ-07766,COM-02504,Refrigeracion,1,750,False,24.0,18.0
EQ-07767,VIV-02505,Iluminacion,14,15,True,6.58,1.3818
EQ-07768,VIV-02505,Refrigeracion,1,180,True,24.0,4.32
EQ-07769,VIV-02505,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07770,COM-02506,Iluminacion,20,15,True,7.84,2.352
EQ-07771,COM-02506,Climatizacion,3,2200,False,9.0,59.4
EQ-07772,COM-02506,Computacion,9,150,True,8.0,10.8
EQ-07773,VIV-02507,Iluminacion,12,15,True,10.71,1.9278
EQ-07774,VIV-02507,Refrigeracion,1,180,True,24.0,4.32
EQ-07775,VIV-02507,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07776,VIV-02508,Iluminacion,12,15,True,8.88,1.5984
EQ-07777,VIV-02508,Refrigeracion,1,180,True,24.0,4.32
EQ-07778,VIV-02508,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07779,VIV-02509,Iluminacion,16,15,True,9.71,2.3304
EQ-07780,VIV-02509,Refrigeracion,1,180,True,24.0,4.32
EQ-07781,VIV-02509,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07782,VIV-02510,Iluminacion,17,15,True,6.5,1.6575
EQ-07783,VIV-02510,Refrigeracion,1,180,True,24.0,4.32
EQ-07784,VIV-02510,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07785,VIV-02511,Iluminacion,16,15,True,9.78,2.3472
EQ-07786,VIV-02511,Refrigeracion,1,350,False,24.0,8.4
EQ-07787,VIV-02511,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07788,VIV-02512,Iluminacion,23,15,True,6.68,2.3046
EQ-07789,VIV-02512,Refrigeracion,1,350,False,24.0,8.4
EQ-07790,VIV-02512,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07791,VIV-02513,Iluminacion,23,15,True,10.92,3.7674
EQ-07792,VIV-02513,Refrigeracion,1,350,False,24.0,8.4
EQ-07793,VIV-02513,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07794,VIV-02514,Iluminacion,20,15,True,6.45,1.935
EQ-07795,VIV-02514,Refrigeracion,1,180,True,24.0,4.32
EQ-07796,VIV-02514,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07797,VIV-02515,Iluminacion,11,15,True,9.49,1.5659
EQ-07798,VIV-02515,Refrigeracion,1,350,False,24.0,8.4
EQ-07799,VIV-02515,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07800,VIV-02516,Iluminacion,19,15,True,6.63,1.8896
EQ-07801,VIV-02516,Refrigeracion,1,180,True,24.0,4.32
EQ-07802,VIV-02516,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07803,VIV-02517,Iluminacion,16,15,True,11.6,2.784
EQ-07804,VIV-02517,Refrigeracion,1,180,True,24.0,4.32
EQ-07805,VIV-02517,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07806,VIV-02518,Iluminacion,29,15,True,6.69,2.9102
EQ-07807,VIV-02518,Refrigeracion,1,350,False,24.0,8.4
EQ-07808,VIV-02518,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07809,VIV-02519,Iluminacion,17,15,True,7.64,1.9482
EQ-07810,VIV-02519,Refrigeracion,1,180,True,24.0,4.32
EQ-07811,VIV-02519,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07812,VIV-02520,Iluminacion,20,15,True,7.16,2.148
EQ-07813,VIV-02520,Refrigeracion,1,350,False,24.0,8.4
EQ-07814,VIV-02520,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07815,COM-02521,Iluminacion,23,15,True,6.52,2.2494
EQ-07816,COM-02521,Climatizacion,1,2200,True,9.0,19.8
EQ-07817,COM-02521,Computacion,2,150,True,8.0,2.4
EQ-07818,VIV-02522,Iluminacion,30,15,True,7.45,3.3525
EQ-07819,VIV-02522,Refrigeracion,1,180,True,24.0,4.32
EQ-07820,VIV-02522,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07821,COM-02523,Iluminacion,27,15,True,10.58,4.2849
EQ-07822,COM-02523,Climatizacion,3,2200,True,9.0,59.4
EQ-07823,COM-02523,Computacion,5,150,True,8.0,6.0
EQ-07824,COM-02523,Refrigeracion,1,750,False,24.0,18.0
EQ-07825,VIV-02524,Iluminacion,12,15,True,7.72,1.3896
EQ-07826,VIV-02524,Refrigeracion,1,350,False,24.0,8.4
EQ-07827,VIV-02524,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07828,VIV-02525,Iluminacion,14,15,True,10.5,2.205
EQ-07829,VIV-02525,Refrigeracion,1,180,True,24.0,4.32
EQ-07830,VIV-02525,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07831,VIV-02526,Iluminacion,19,15,True,10.58,3.0153
EQ-07832,VIV-02526,Refrigeracion,1,180,True,24.0,4.32
EQ-07833,VIV-02526,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07834,VIV-02527,Iluminacion,28,15,True,9.54,4.0068
EQ-07835,VIV-02527,Refrigeracion,1,350,False,24.0,8.4
EQ-07836,VIV-02527,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07837,VIV-02528,Iluminacion,21,15,True,10.51,3.3106
EQ-07838,VIV-02528,Refrigeracion,1,180,True,24.0,4.32
EQ-07839,VIV-02528,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07840,COM-02529,Iluminacion,32,15,True,10.46,5.0208
EQ-07841,COM-02529,Climatizacion,2,2200,True,9.0,39.6
EQ-07842,COM-02529,Computacion,3,150,True,8.0,3.6
EQ-07843,COM-02530,Iluminacion,33,15,True,6.31,3.1234
EQ-07844,COM-02530,Climatizacion,2,2200,False,9.0,39.6
EQ-07845,COM-02530,Computacion,5,150,True,8.0,6.0
EQ-07846,COM-02530,Refrigeracion,2,750,False,24.0,36.0
EQ-07847,VIV-02531,Iluminacion,19,15,True,11.24,3.2034
EQ-07848,VIV-02531,Refrigeracion,1,180,True,24.0,4.32
EQ-07849,VIV-02531,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07850,VIV-02532,Iluminacion,14,15,True,8.93,1.8753
EQ-07851,VIV-02532,Refrigeracion,1,350,False,24.0,8.4
EQ-07852,VIV-02532,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07853,VIV-02533,Iluminacion,14,15,True,10.51,2.2071
EQ-07854,VIV-02533,Refrigeracion,1,180,True,24.0,4.32
EQ-07855,VIV-02533,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07856,COM-02534,Iluminacion,31,15,True,9.07,4.2176
EQ-07857,COM-02534,Climatizacion,1,2200,True,9.0,19.8
EQ-07858,COM-02534,Computacion,10,150,True,8.0,12.0
EQ-07859,VIV-02535,Iluminacion,29,15,True,7.72,3.3582
EQ-07860,VIV-02535,Refrigeracion,1,350,False,24.0,8.4
EQ-07861,VIV-02535,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07862,VIV-02536,Iluminacion,14,15,True,11.35,2.3835
EQ-07863,VIV-02536,Refrigeracion,1,350,False,24.0,8.4
EQ-07864,VIV-02536,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07865,VIV-02537,Iluminacion,12,15,True,9.91,1.7838
EQ-07866,VIV-02537,Refrigeracion,1,180,True,24.0,4.32
EQ-07867,VIV-02537,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07868,COM-02538,Iluminacion,55,15,True,10.04,8.283
EQ-07869,COM-02538,Climatizacion,1,2200,False,9.0,19.8
EQ-07870,COM-02538,Computacion,7,150,True,8.0,8.4
EQ-07871,VIV-02539,Iluminacion,14,15,True,11.56,2.4276
EQ-07872,VIV-02539,Refrigeracion,1,180,True,24.0,4.32
EQ-07873,VIV-02539,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07874,VIV-02540,Iluminacion,28,15,True,11.87,4.9854
EQ-07875,VIV-02540,Refrigeracion,1,350,False,24.0,8.4
EQ-07876,VIV-02540,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07877,VIV-02541,Iluminacion,15,15,True,11.51,2.5898
EQ-07878,VIV-02541,Refrigeracion,1,180,True,24.0,4.32
EQ-07879,VIV-02541,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07880,COM-02542,Iluminacion,37,15,True,10.69,5.933
EQ-07881,COM-02542,Climatizacion,3,2200,False,9.0,59.4
EQ-07882,COM-02542,Computacion,7,150,True,8.0,8.4
EQ-07883,VIV-02543,Iluminacion,15,15,True,7.67,1.7258
EQ-07884,VIV-02543,Refrigeracion,1,350,False,24.0,8.4
EQ-07885,VIV-02543,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07886,VIV-02544,Iluminacion,28,15,True,7.92,3.3264
EQ-07887,VIV-02544,Refrigeracion,1,180,True,24.0,4.32
EQ-07888,VIV-02544,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07889,VIV-02545,Iluminacion,16,15,True,10.97,2.6328
EQ-07890,VIV-02545,Refrigeracion,1,350,False,24.0,8.4
EQ-07891,VIV-02545,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07892,VIV-02546,Iluminacion,19,15,True,7.77,2.2144
EQ-07893,VIV-02546,Refrigeracion,1,350,False,24.0,8.4
EQ-07894,VIV-02546,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07895,VIV-02547,Iluminacion,10,15,True,11.61,1.7415
EQ-07896,VIV-02547,Refrigeracion,1,350,False,24.0,8.4
EQ-07897,VIV-02547,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07898,COM-02548,Iluminacion,35,15,True,8.12,4.263
EQ-07899,COM-02548,Climatizacion,1,2200,True,9.0,19.8
EQ-07900,COM-02548,Computacion,3,150,True,8.0,3.6
EQ-07901,VIV-02549,Iluminacion,13,15,True,9.96,1.9422
EQ-07902,VIV-02549,Refrigeracion,1,180,True,24.0,4.32
EQ-07903,VIV-02549,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07904,COM-02550,Iluminacion,21,15,True,10.23,3.2225
EQ-07905,COM-02550,Climatizacion,3,2200,False,9.0,59.4
EQ-07906,COM-02550,Computacion,7,150,True,8.0,8.4
EQ-07907,COM-02551,Iluminacion,27,15,True,10.32,4.1796
EQ-07908,COM-02551,Climatizacion,1,2200,True,9.0,19.8
EQ-07909,COM-02551,Computacion,4,150,True,8.0,4.8
EQ-07910,VIV-02552,Iluminacion,15,15,True,8.23,1.8518
EQ-07911,VIV-02552,Refrigeracion,1,350,False,24.0,8.4
EQ-07912,VIV-02552,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07913,COM-02553,Iluminacion,46,15,True,11.57,7.9833
EQ-07914,COM-02553,Climatizacion,1,2200,True,9.0,19.8
EQ-07915,COM-02553,Computacion,11,150,True,8.0,13.2
EQ-07916,COM-02553,Refrigeracion,2,750,False,24.0,36.0
EQ-07917,VIV-02554,Iluminacion,21,15,True,9.06,2.8539
EQ-07918,VIV-02554,Refrigeracion,1,350,False,24.0,8.4
EQ-07919,VIV-02554,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07920,VIV-02555,Iluminacion,16,15,True,11.34,2.7216
EQ-07921,VIV-02555,Refrigeracion,1,350,False,24.0,8.4
EQ-07922,VIV-02555,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07923,VIV-02556,Iluminacion,27,15,True,6.13,2.4826
EQ-07924,VIV-02556,Refrigeracion,1,350,False,24.0,8.4
EQ-07925,VIV-02556,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07926,VIV-02557,Iluminacion,12,15,True,11.91,2.1438
EQ-07927,VIV-02557,Refrigeracion,1,350,False,24.0,8.4
EQ-07928,VIV-02557,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07929,VIV-02558,Iluminacion,13,15,True,8.82,1.7199
EQ-07930,VIV-02558,Refrigeracion,1,350,False,24.0,8.4
EQ-07931,VIV-02558,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07932,VIV-02559,Iluminacion,15,15,True,10.55,2.3737
EQ-07933,VIV-02559,Refrigeracion,1,180,True,24.0,4.32
EQ-07934,VIV-02559,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07935,VIV-02560,Iluminacion,12,15,True,10.79,1.9422
EQ-07936,VIV-02560,Refrigeracion,1,180,True,24.0,4.32
EQ-07937,VIV-02560,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07938,COM-02561,Iluminacion,55,15,True,6.73,5.5522
EQ-07939,COM-02561,Climatizacion,3,2200,False,9.0,59.4
EQ-07940,COM-02561,Computacion,8,150,True,8.0,9.6
EQ-07941,COM-02561,Refrigeracion,1,750,False,24.0,18.0
EQ-07942,VIV-02562,Iluminacion,25,15,True,6.38,2.3925
EQ-07943,VIV-02562,Refrigeracion,1,180,True,24.0,4.32
EQ-07944,VIV-02562,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07945,VIV-02563,Iluminacion,13,15,True,6.62,1.2909
EQ-07946,VIV-02563,Refrigeracion,1,350,False,24.0,8.4
EQ-07947,VIV-02563,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07948,COM-02564,Iluminacion,41,15,True,9.93,6.1069
EQ-07949,COM-02564,Climatizacion,1,2200,False,9.0,19.8
EQ-07950,COM-02564,Computacion,7,150,True,8.0,8.4
EQ-07951,VIV-02565,Iluminacion,22,15,True,7.4,2.442
EQ-07952,VIV-02565,Refrigeracion,1,350,False,24.0,8.4
EQ-07953,VIV-02565,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07954,VIV-02566,Iluminacion,12,15,True,7.54,1.3572
EQ-07955,VIV-02566,Refrigeracion,1,180,True,24.0,4.32
EQ-07956,VIV-02566,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07957,VIV-02567,Iluminacion,26,15,True,8.94,3.4866
EQ-07958,VIV-02567,Refrigeracion,1,180,True,24.0,4.32
EQ-07959,VIV-02567,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07960,COM-02568,Iluminacion,37,15,True,11.63,6.4547
EQ-07961,COM-02568,Climatizacion,1,2200,True,9.0,19.8
EQ-07962,COM-02568,Computacion,9,150,True,8.0,10.8
EQ-07963,COM-02569,Iluminacion,24,15,True,10.26,3.6936
EQ-07964,COM-02569,Climatizacion,2,2200,False,9.0,39.6
EQ-07965,COM-02569,Computacion,7,150,True,8.0,8.4
EQ-07966,COM-02570,Iluminacion,46,15,True,6.28,4.3332
EQ-07967,COM-02570,Climatizacion,1,2200,False,9.0,19.8
EQ-07968,COM-02570,Computacion,9,150,True,8.0,10.8
EQ-07969,COM-02571,Iluminacion,60,15,True,11.25,10.125
EQ-07970,COM-02571,Climatizacion,3,2200,False,9.0,59.4
EQ-07971,COM-02571,Computacion,5,150,True,8.0,6.0
EQ-07972,VIV-02572,Iluminacion,14,15,True,9.0,1.89
EQ-07973,VIV-02572,Refrigeracion,1,180,True,24.0,4.32
EQ-07974,VIV-02572,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07975,VIV-02573,Iluminacion,18,15,True,8.59,2.3193
EQ-07976,VIV-02573,Refrigeracion,1,350,False,24.0,8.4
EQ-07977,VIV-02573,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07978,VIV-02574,Iluminacion,23,15,True,11.07,3.8192
EQ-07979,VIV-02574,Refrigeracion,1,350,False,24.0,8.4
EQ-07980,VIV-02574,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07981,VIV-02575,Iluminacion,26,15,True,7.48,2.9172
EQ-07982,VIV-02575,Refrigeracion,1,350,False,24.0,8.4
EQ-07983,VIV-02575,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07984,COM-02576,Iluminacion,53,15,True,7.21,5.7319
EQ-07985,COM-02576,Climatizacion,3,2200,True,9.0,59.4
EQ-07986,COM-02576,Computacion,3,150,True,8.0,3.6
EQ-07987,VIV-02577,Iluminacion,28,15,True,6.26,2.6292
EQ-07988,VIV-02577,Refrigeracion,1,180,True,24.0,4.32
EQ-07989,VIV-02577,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07990,VIV-02578,Iluminacion,11,15,True,11.25,1.8562
EQ-07991,VIV-02578,Refrigeracion,1,350,False,24.0,8.4
EQ-07992,VIV-02578,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07993,COM-02579,Iluminacion,51,15,True,8.22,6.2883
EQ-07994,COM-02579,Climatizacion,1,2200,False,9.0,19.8
EQ-07995,COM-02579,Computacion,10,150,True,8.0,12.0
EQ-07996,VIV-02580,Iluminacion,12,15,True,8.02,1.4436
EQ-07997,VIV-02580,Refrigeracion,1,180,True,24.0,4.32
EQ-07998,VIV-02580,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-07999,VIV-02581,Iluminacion,15,15,True,8.61,1.9372
EQ-08000,VIV-02581,Refrigeracion,1,180,True,24.0,4.32
EQ-08001,VIV-02581,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08002,VIV-02582,Iluminacion,21,15,True,6.4,2.016
EQ-08003,VIV-02582,Refrigeracion,1,350,False,24.0,8.4
EQ-08004,VIV-02582,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08005,COM-02583,Iluminacion,50,15,True,10.5,7.875
EQ-08006,COM-02583,Climatizacion,1,2200,True,9.0,19.8
EQ-08007,COM-02583,Computacion,11,150,True,8.0,13.2
EQ-08008,VIV-02584,Iluminacion,20,15,True,8.52,2.556
EQ-08009,VIV-02584,Refrigeracion,1,180,True,24.0,4.32
EQ-08010,VIV-02584,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08011,VIV-02585,Iluminacion,18,15,True,6.42,1.7334
EQ-08012,VIV-02585,Refrigeracion,1,180,True,24.0,4.32
EQ-08013,VIV-02585,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08014,COM-02586,Iluminacion,37,15,True,6.11,3.391
EQ-08015,COM-02586,Climatizacion,2,2200,False,9.0,39.6
EQ-08016,COM-02586,Computacion,7,150,True,8.0,8.4
EQ-08017,VIV-02587,Iluminacion,19,15,True,6.73,1.9181
EQ-08018,VIV-02587,Refrigeracion,1,350,False,24.0,8.4
EQ-08019,VIV-02587,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08020,VIV-02588,Iluminacion,12,15,True,11.26,2.0268
EQ-08021,VIV-02588,Refrigeracion,1,180,True,24.0,4.32
EQ-08022,VIV-02588,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08023,VIV-02589,Iluminacion,20,15,True,10.95,3.285
EQ-08024,VIV-02589,Refrigeracion,1,180,True,24.0,4.32
EQ-08025,VIV-02589,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08026,VIV-02590,Iluminacion,20,15,True,9.91,2.973
EQ-08027,VIV-02590,Refrigeracion,1,180,True,24.0,4.32
EQ-08028,VIV-02590,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08029,VIV-02591,Iluminacion,29,15,True,11.83,5.146
EQ-08030,VIV-02591,Refrigeracion,1,180,True,24.0,4.32
EQ-08031,VIV-02591,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08032,VIV-02592,Iluminacion,19,15,True,9.19,2.6191
EQ-08033,VIV-02592,Refrigeracion,1,350,False,24.0,8.4
EQ-08034,VIV-02592,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08035,VIV-02593,Iluminacion,28,15,True,11.96,5.0232
EQ-08036,VIV-02593,Refrigeracion,1,350,False,24.0,8.4
EQ-08037,VIV-02593,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08038,VIV-02594,Iluminacion,13,15,True,6.89,1.3436
EQ-08039,VIV-02594,Refrigeracion,1,350,False,24.0,8.4
EQ-08040,VIV-02594,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08041,COM-02595,Iluminacion,32,15,True,7.41,3.5568
EQ-08042,COM-02595,Climatizacion,2,2200,True,9.0,39.6
EQ-08043,COM-02595,Computacion,4,150,True,8.0,4.8
EQ-08044,VIV-02596,Iluminacion,17,15,True,8.86,2.2593
EQ-08045,VIV-02596,Refrigeracion,1,180,True,24.0,4.32
EQ-08046,VIV-02596,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08047,VIV-02597,Iluminacion,18,15,True,7.78,2.1006
EQ-08048,VIV-02597,Refrigeracion,1,180,True,24.0,4.32
EQ-08049,VIV-02597,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08050,VIV-02598,Iluminacion,12,15,True,9.32,1.6776
EQ-08051,VIV-02598,Refrigeracion,1,180,True,24.0,4.32
EQ-08052,VIV-02598,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08053,VIV-02599,Iluminacion,19,15,True,7.24,2.0634
EQ-08054,VIV-02599,Refrigeracion,1,180,True,24.0,4.32
EQ-08055,VIV-02599,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08056,COM-02600,Iluminacion,32,15,True,11.17,5.3616
EQ-08057,COM-02600,Climatizacion,2,2200,False,9.0,39.6
EQ-08058,COM-02600,Computacion,10,150,True,8.0,12.0
EQ-08059,VIV-02601,Iluminacion,23,15,True,10.08,3.4776
EQ-08060,VIV-02601,Refrigeracion,1,180,True,24.0,4.32
EQ-08061,VIV-02601,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08062,VIV-02602,Iluminacion,20,15,True,9.37,2.811
EQ-08063,VIV-02602,Refrigeracion,1,350,False,24.0,8.4
EQ-08064,VIV-02602,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08065,COM-02603,Iluminacion,25,15,True,10.57,3.9638
EQ-08066,COM-02603,Climatizacion,2,2200,True,9.0,39.6
EQ-08067,COM-02603,Computacion,6,150,True,8.0,7.2
EQ-08068,COM-02603,Refrigeracion,2,750,False,24.0,36.0
EQ-08069,VIV-02604,Iluminacion,20,15,True,11.35,3.405
EQ-08070,VIV-02604,Refrigeracion,1,350,False,24.0,8.4
EQ-08071,VIV-02604,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08072,VIV-02605,Iluminacion,29,15,True,6.52,2.8362
EQ-08073,VIV-02605,Refrigeracion,1,350,False,24.0,8.4
EQ-08074,VIV-02605,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08075,VIV-02606,Iluminacion,26,15,True,11.98,4.6722
EQ-08076,VIV-02606,Refrigeracion,1,350,False,24.0,8.4
EQ-08077,VIV-02606,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08078,VIV-02607,Iluminacion,29,15,True,10.44,4.5414
EQ-08079,VIV-02607,Refrigeracion,1,350,False,24.0,8.4
EQ-08080,VIV-02607,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08081,VIV-02608,Iluminacion,17,15,True,7.28,1.8564
EQ-08082,VIV-02608,Refrigeracion,1,350,False,24.0,8.4
EQ-08083,VIV-02608,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08084,VIV-02609,Iluminacion,14,15,True,7.1,1.491
EQ-08085,VIV-02609,Refrigeracion,1,350,False,24.0,8.4
EQ-08086,VIV-02609,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08087,COM-02610,Iluminacion,46,15,True,10.01,6.9069
EQ-08088,COM-02610,Climatizacion,1,2200,False,9.0,19.8
EQ-08089,COM-02610,Computacion,2,150,True,8.0,2.4
EQ-08090,VIV-02611,Iluminacion,17,15,True,9.35,2.3843
EQ-08091,VIV-02611,Refrigeracion,1,350,False,24.0,8.4
EQ-08092,VIV-02611,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-08093,VIV-02612,Iluminacion,24,15,True,6.63,2.3868
EQ-08094,VIV-02612,Refrigeracion,1,350,False,24.0,8.4
EQ-08095,VIV-02612,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
