id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,categoria_comercio,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-01970,VIV-01969,2026-07-01,Chile,Vivienda,No Aplica,98,2,28.0,1940.0,1.0,0.3333,12.809,384.27,3.9211,288.2,265144.0,CLP,0.0963,0.1874,0.2309,0.4855,noche,Ineficiente
REG-01971,VIV-01970,2026-07-01,Argentina,Vivienda,No Aplica,85,4,14.0,1560.0,1.0,0.6667,7.542,226.26,2.6619,169.69,161205.5,ARS,0.0846,0.1474,0.2537,0.5142,noche,Ineficiente
REG-01972,VIV-01971,2026-07-01,Argentina,Vivienda,No Aplica,106,2,13.0,1545.0,1.0,0.6667,7.2633,217.9,2.0557,163.43,155258.5,ARS,0.117,0.1573,0.2217,0.504,noche,Ineficiente
REG-01973,VIV-01972,2026-07-01,Colombia,Vivienda,No Aplica,43,1,28.0,1770.0,1.0,0.6667,8.269,248.07,5.7691,186.05,762805.0,COP,0.1115,0.1792,0.1926,0.5167,noche,Ineficiente
REG-01974,VIV-01973,2026-07-01,Brasil,Vivienda,No Aplica,85,1,32.0,1830.0,1.0,0.6667,9.6437,289.31,3.4036,216.98,1182.54,BRL,0.0918,0.1968,0.1907,0.5206,noche,Ineficiente
REG-01975,COM-01974,2026-07-01,Argentina,Comercio,Categoria A,113,4,20.0,840.0,1.0,1.0,6.1127,183.38,1.6228,137.53,130653.5,ARS,0.0395,0.4093,0.4052,0.146,manana,Eficiente
REG-01976,VIV-01975,2026-07-01,Chile,Vivienda,No Aplica,76,4,19.0,1805.0,1.0,0.3333,11.8293,354.88,4.6695,266.16,244867.2,CLP,0.1387,0.1828,0.1874,0.491,noche,Ineficiente
REG-01977,VIV-01976,2026-07-01,Brasil,Vivienda,No Aplica,99,1,27.0,1755.0,1.0,0.6667,8.1227,243.68,2.4614,182.76,996.04,BRL,0.1304,0.1626,0.2609,0.4461,noche,Ineficiente
REG-01978,VIV-01977,2026-07-01,Peru,Vivienda,No Aplica,81,4,30.0,1970.0,1.0,0.3333,12.6443,379.33,4.6831,284.5,1066.88,PEN,0.1258,0.2161,0.2104,0.4477,noche,Ineficiente
REG-01979,VIV-01978,2026-07-01,Peru,Vivienda,No Aplica,83,6,22.0,1680.0,1.0,0.6667,7.962,238.86,2.8778,179.15,671.81,PEN,0.0834,0.2089,0.2479,0.4598,noche,Ineficiente
REG-01980,VIV-01979,2026-07-01,Mexico,Vivienda,No Aplica,69,4,16.0,1760.0,1.0,0.3333,11.6113,348.34,5.0484,261.25,4833.12,MXN,0.1196,0.2132,0.258,0.4093,noche,Ineficiente
REG-01981,COM-01980,2026-07-01,Peru,Comercio,Categoria A,94,9,19.0,1500.0,1.0,1.0,11.685,350.55,3.7293,262.91,985.91,PEN,0.0789,0.4731,0.387,0.061,manana,Eficiente
REG-01982,COM-01981,2026-07-01,Mexico,Comercio,Categoria C,49,12,22.0,2535.0,1.0,0.5,56.015,1680.45,34.2949,1260.34,23316.29,MXN,0.2687,0.2264,0.2751,0.2298,tarde,Eficiente
REG-01983,COM-01982,2026-07-01,Mexico,Comercio,Categoria A,107,2,22.0,600.0,1.0,1.0,3.969,119.07,1.1128,89.3,1652.05,MXN,0.0743,0.4805,0.4538,-0.0085,manana,Eficiente
REG-01984,VIV-01983,2026-07-01,Chile,Vivienda,No Aplica,93,4,27.0,1755.0,1.0,0.6667,8.835,265.05,2.85,198.79,182886.8,CLP,0.1254,0.1824,0.2075,0.4847,noche,Ineficiente
REG-01985,COM-01984,2026-07-01,Colombia,Comercio,Categoria C,50,10,17.0,1725.0,1.0,0.5,37.3837,1121.51,22.4302,841.13,3448633.0,COP,0.2709,0.2526,0.2404,0.2361,madrugada,Eficiente
REG-01986,COM-01985,2026-07-01,Brasil,Comercio,Categoria B,139,8,25.0,9315.0,1.0,0.3333,76.0697,2282.09,16.4179,1711.57,9328.06,BRL,0.1015,0.2602,0.4589,0.1794,tarde,Eficiente
REG-01987,COM-01986,2026-07-01,Argentina,Comercio,Categoria C,48,9,34.0,3450.0,1.0,0.5,74.5337,2236.01,46.5835,1677.01,1593159.5,ARS,0.2651,0.2681,0.2679,0.199,manana,Eficiente
REG-01988,COM-01987,2026-07-01,Peru,Comercio,Categoria C,43,2,26.0,1860.0,1.0,0.5,38.4587,1153.76,26.8316,865.32,3244.95,PEN,0.2317,0.2531,0.2456,0.2695,noche,Eficiente
REG-01989,VIV-01988,2026-07-01,Mexico,Vivienda,No Aplica,120,2,23.0,1695.0,1.0,0.6667,8.599,257.97,2.1498,193.48,3579.38,MXN,0.1162,0.1208,0.2461,0.5169,noche,Ineficiente
REG-01990,COM-01989,2026-07-01,Peru,Comercio,Categoria C,57,2,30.0,1920.0,1.0,0.5,38.289,1148.67,20.1521,861.5,3230.62,PEN,0.2718,0.2403,0.2629,0.2251,madrugada,Eficiente
REG-01991,VIV-01990,2026-07-01,Argentina,Vivienda,No Aplica,76,5,21.0,1665.0,1.0,0.6667,8.383,251.49,3.3091,188.62,179189.0,ARS,0.118,0.177,0.2551,0.4499,noche,Ineficiente
REG-01992,VIV-01991,2026-07-01,Peru,Vivienda,No Aplica,82,1,28.0,1940.0,1.0,0.3333,12.224,366.72,4.4722,275.04,1031.4,PEN,0.1464,0.1219,0.2797,0.452,noche,Ineficiente
REG-01993,VIV-01992,2026-07-01,Peru,Vivienda,No Aplica,99,1,25.0,1895.0,1.0,0.3333,12.1907,365.72,3.6941,274.29,1028.59,PEN,0.1383,0.202,0.1891,0.4706,noche,Ineficiente
REG-01994,COM-01993,2026-07-01,Chile,Comercio,Categoria A,68,7,19.0,1230.0,1.0,1.0,9.435,283.05,4.1625,212.29,195306.8,CLP,0.0629,0.4978,0.4053,0.034,manana,Eficiente
REG-01995,VIV-01994,2026-07-01,Mexico,Vivienda,No Aplica,82,2,12.0,1700.0,1.0,0.3333,11.2337,337.01,4.1099,252.76,4676.06,MXN,0.0855,0.1363,0.1899,0.5882,noche,Ineficiente
REG-01996,VIV-01995,2026-07-01,Brasil,Vivienda,No Aplica,130,2,28.0,1940.0,1.0,0.3333,12.7547,382.64,2.9434,286.98,1564.04,BRL,0.1048,0.1399,0.2283,0.5269,noche,Ineficiente
REG-01997,VIV-01996,2026-07-01,Mexico,Vivienda,No Aplica,113,3,13.0,1545.0,1.0,0.6667,7.3623,220.87,1.9546,165.65,3064.53,MXN,0.1594,0.1843,0.2573,0.399,noche,Ineficiente
REG-01998,COM-01997,2026-07-01,Peru,Comercio,Categoria B,74,3,29.0,9375.0,1.0,0.3333,76.7223,2301.67,31.1036,1726.25,6473.44,PEN,0.0553,0.2718,0.4571,0.2158,tarde,Eficiente
REG-01999,VIV-01998,2026-07-01,Chile,Vivienda,No Aplica,68,5,29.0,1955.0,1.0,0.3333,12.958,388.74,5.7168,291.56,268235.2,CLP,0.1011,0.1498,0.2431,0.506,noche,Ineficiente
REG-02000,VIV-01999,2026-07-01,Brasil,Vivienda,No Aplica,69,6,32.0,2000.0,1.0,0.3333,13.2287,396.86,5.7516,297.64,1622.14,BRL,0.1381,0.1296,0.2388,0.4935,noche,Ineficiente
REG-02001,VIV-02000,2026-07-01,Chile,Vivienda,No Aplica,138,1,29.0,1785.0,1.0,0.6667,9.028,270.84,1.9626,203.13,186879.6,CLP,0.1052,0.1211,0.278,0.4957,noche,Ineficiente
REG-02002,VIV-02001,2026-07-01,Chile,Vivienda,No Aplica,106,3,12.0,1530.0,1.0,0.6667,7.1897,215.69,2.0348,161.77,148828.4,CLP,0.0836,0.1975,0.262,0.4569,noche,Ineficiente
REG-02003,VIV-02002,2026-07-01,Chile,Vivienda,No Aplica,107,3,24.0,1880.0,1.0,0.3333,12.2987,368.96,3.4482,276.72,254582.4,CLP,0.104,0.1785,0.2629,0.4546,noche,Ineficiente
REG-02004,VIV-02003,2026-07-01,Peru,Vivienda,No Aplica,105,4,18.0,1790.0,1.0,0.3333,11.7697,353.09,3.3628,264.82,993.07,PEN,0.1332,0.2084,0.2519,0.4065,noche,Ineficiente
REG-02005,VIV-02004,2026-07-01,Brasil,Vivienda,No Aplica,135,5,15.0,1745.0,1.0,0.3333,11.1827,335.48,2.485,251.61,1371.27,BRL,0.1021,0.2176,0.22,0.4604,noche,Ineficiente
REG-02006,VIV-02005,2026-07-01,Brasil,Vivienda,No Aplica,91,5,24.0,1880.0,1.0,0.3333,12.1307,363.92,3.9991,272.94,1487.52,BRL,0.0882,0.1526,0.2633,0.496,noche,Ineficiente
REG-02007,VIV-02006,2026-07-01,Colombia,Vivienda,No Aplica,83,5,12.0,1530.0,1.0,0.6667,7.1717,215.15,2.5922,161.36,661576.0,COP,0.0904,0.129,0.1875,0.5932,noche,Ineficiente
REG-02008,COM-02007,2026-07-01,Chile,Comercio,Categoria C,39,6,23.0,2550.0,1.0,0.5,56.079,1682.37,43.1377,1261.78,1160837.6,CLP,0.2328,0.2527,0.2516,0.2629,noche,Eficiente
REG-02009,VIV-02008,2026-07-01,Brasil,Vivienda,No Aplica,116,3,23.0,1865.0,1.0,0.3333,12.0743,362.23,3.1227,271.67,1480.6,BRL,0.1526,0.1741,0.2701,0.4032,noche,Ineficiente
REG-02010,COM-02009,2026-07-01,Argentina,Comercio,Categoria C,72,9,33.0,3435.0,1.0,0.5,74.9797,2249.39,31.2415,1687.04,1602688.0,ARS,0.2403,0.2243,0.2444,0.291,noche,Eficiente
REG-02011,VIV-02010,2026-07-01,Chile,Vivienda,No Aplica,50,5,15.0,1745.0,1.0,0.3333,11.5317,345.95,6.919,259.46,238703.2,CLP,0.1121,0.1472,0.2639,0.4768,noche,Ineficiente
REG-02012,VIV-02011,2026-07-01,Peru,Vivienda,No Aplica,59,4,16.0,1760.0,1.0,0.3333,11.7917,353.75,5.9958,265.31,994.91,PEN,0.1525,0.1882,0.1805,0.4788,noche,Ineficiente
REG-02013,VIV-02012,2026-07-01,Mexico,Vivienda,No Aplica,99,3,25.0,1725.0,1.0,0.6667,8.0553,241.66,2.441,181.25,3353.12,MXN,0.0973,0.1281,0.2246,0.55,noche,Ineficiente
REG-02014,VIV-02013,2026-07-01,Argentina,Vivienda,No Aplica,111,5,31.0,1815.0,1.0,0.6667,9.2867,278.6,2.5099,208.95,198502.5,ARS,0.1166,0.2074,0.2298,0.4462,noche,Ineficiente
REG-02015,VIV-02014,2026-07-01,Chile,Vivienda,No Aplica,74,2,26.0,1740.0,1.0,0.6667,8.5283,255.85,3.4574,191.89,176538.8,CLP,0.0968,0.1989,0.2143,0.49,noche,Ineficiente
REG-02016,VIV-02015,2026-07-01,Brasil,Vivienda,No Aplica,93,2,21.0,1665.0,1.0,0.6667,7.7047,231.14,2.4854,173.35,944.76,BRL,0.132,0.132,0.2167,0.5193,noche,Ineficiente
REG-02017,VIV-02016,2026-07-01,Brasil,Vivienda,No Aplica,115,3,25.0,1895.0,1.0,0.3333,12.884,386.52,3.361,289.89,1579.9,BRL,0.1295,0.2121,0.1991,0.4593,noche,Ineficiente
REG-02018,COM-02017,2026-07-01,Peru,Comercio,Categoria C,71,9,24.0,2565.0,1.0,0.5,55.931,1677.93,23.6328,1258.45,4719.19,PEN,0.2236,0.2459,0.2207,0.3099,noche,Eficiente
REG-02019,VIV-02018,2026-07-01,Brasil,Vivienda,No Aplica,68,2,12.0,1530.0,1.0,0.6667,7.2467,217.4,3.1971,163.05,888.62,BRL,0.1398,0.1218,0.2737,0.4647,noche,Ineficiente
REG-02020,VIV-02019,2026-07-01,Mexico,Vivienda,No Aplica,81,2,24.0,1880.0,1.0,0.3333,12.312,369.36,4.56,277.02,5124.87,MXN,0.1356,0.166,0.2003,0.4981,noche,Ineficiente
REG-02021,VIV-02020,2026-07-01,Chile,Vivienda,No Aplica,117,3,25.0,1895.0,1.0,0.3333,12.8703,386.11,3.3001,289.58,266413.6,CLP,0.1401,0.1384,0.2117,0.5099,noche,Ineficiente
REG-02022,COM-02021,2026-07-01,Chile,Comercio,Categoria C,71,11,26.0,3330.0,1.0,0.5,74.4717,2234.15,31.4669,1675.61,1541561.2,CLP,0.2663,0.2216,0.2472,0.2649,madrugada,Eficiente
REG-02023,VIV-02022,2026-07-01,Chile,Vivienda,No Aplica,49,5,31.0,1815.0,1.0,0.6667,9.0347,271.04,5.5314,203.28,187017.6,CLP,0.0927,0.188,0.2411,0.4782,noche,Ineficiente
REG-02024,VIV-02023,2026-07-01,Colombia,Vivienda,No Aplica,107,6,21.0,1835.0,1.0,0.3333,12.3603,370.81,3.4655,278.11,1140251.0,COP,0.0804,0.1748,0.2783,0.4666,noche,Ineficiente
REG-02025,VIV-02024,2026-07-01,Mexico,Vivienda,No Aplica,136,1,14.0,1560.0,1.0,0.6667,7.4017,222.05,1.6327,166.54,3080.99,MXN,0.1096,0.1726,0.2666,0.4512,noche,Ineficiente
REG-02026,COM-02025,2026-07-01,Mexico,Comercio,Categoria B,72,6,19.0,9225.0,1.0,0.6667,75.4963,2264.89,31.4568,1698.67,31425.4,MXN,0.0866,0.3097,0.4246,0.1791,tarde,Eficiente
REG-02027,VIV-02026,2026-07-01,Brasil,Vivienda,No Aplica,71,2,18.0,1620.0,1.0,0.6667,7.8023,234.07,3.2968,175.55,956.75,BRL,0.0853,0.1586,0.2329,0.5233,noche,Ineficiente
REG-02028,VIV-02027,2026-07-01,Argentina,Vivienda,No Aplica,102,4,17.0,1605.0,1.0,0.6667,7.3397,220.19,2.1587,165.14,156883.0,ARS,0.1214,0.1499,0.2139,0.5147,noche,Ineficiente
REG-02029,COM-02028,2026-07-01,Chile,Comercio,Categoria C,77,10,21.0,1785.0,1.0,0.5,37.5447,1126.34,14.6278,844.75,777170.0,CLP,0.2244,0.2542,0.2339,0.2875,noche,Eficiente
REG-02030,VIV-02029,2026-07-01,Argentina,Vivienda,No Aplica,94,6,21.0,1665.0,1.0,0.6667,7.7957,233.87,2.488,175.4,166630.0,ARS,0.157,0.201,0.2327,0.4093,noche,Ineficiente
REG-02031,COM-02030,2026-07-01,Brasil,Comercio,Categoria A,98,4,30.0,990.0,1.0,1.0,7.6003,228.01,2.3266,171.01,932.0,BRL,0.0674,0.4649,0.4184,0.0494,manana,Eficiente
REG-02032,COM-02031,2026-07-01,Mexico,Comercio,Categoria A,81,12,23.0,1965.0,1.0,1.0,15.3917,461.75,5.7006,346.31,6406.73,MXN,0.0532,0.4721,0.4056,0.0692,manana,Eficiente
REG-02033,VIV-02032,2026-07-01,Brasil,Vivienda,No Aplica,70,1,30.0,1800.0,1.0,0.6667,8.8667,266.0,3.8,199.5,1087.28,BRL,0.0818,0.1769,0.2259,0.5153,noche,Ineficiente
REG-02034,VIV-02033,2026-07-01,Chile,Vivienda,No Aplica,86,6,24.0,1710.0,1.0,0.6667,7.8953,236.86,2.7542,177.65,163438.0,CLP,0.158,0.1328,0.2713,0.4379,noche,Ineficiente
REG-02035,VIV-02034,2026-07-01,Chile,Vivienda,No Aplica,81,5,31.0,1815.0,1.0,0.6667,9.2913,278.74,3.4412,209.06,192335.2,CLP,0.1566,0.1378,0.2685,0.4371,noche,Ineficiente
REG-02036,VIV-02035,2026-07-01,Peru,Vivienda,No Aplica,87,1,19.0,1635.0,1.0,0.6667,7.599,227.97,2.6203,170.98,641.17,PEN,0.1291,0.1876,0.1864,0.4968,noche,Ineficiente
REG-02037,VIV-02036,2026-07-01,Mexico,Vivienda,No Aplica,69,2,15.0,1745.0,1.0,0.3333,11.216,336.48,4.8765,252.36,4668.66,MXN,0.1283,0.209,0.2405,0.4221,noche,Ineficiente
REG-02038,VIV-02037,2026-07-01,Peru,Vivienda,No Aplica,62,3,18.0,1620.0,1.0,0.6667,7.5337,226.01,3.6453,169.51,635.66,PEN,0.1353,0.1423,0.1866,0.5357,noche,Ineficiente
REG-02039,VIV-02038,2026-07-01,Brasil,Vivienda,No Aplica,59,1,21.0,1835.0,1.0,0.3333,12.4573,373.72,6.3342,280.29,1527.58,BRL,0.1004,0.1309,0.2111,0.5576,noche,Ineficiente
REG-02040,VIV-02039,2026-07-01,Argentina,Vivienda,No Aplica,84,4,26.0,1910.0,1.0,0.3333,13.0583,391.75,4.6637,293.81,279119.5,ARS,0.1434,0.125,0.2238,0.5078,noche,Ineficiente
REG-02041,VIV-02040,2026-07-01,Colombia,Vivienda,No Aplica,100,2,14.0,1730.0,1.0,0.3333,11.6237,348.71,3.4871,261.53,1072273.0,COP,0.095,0.1385,0.2142,0.5523,noche,Ineficiente
REG-02042,VIV-02041,2026-07-01,Brasil,Vivienda,No Aplica,72,5,12.0,1700.0,1.0,0.3333,11.121,333.63,4.6338,250.22,1363.7,BRL,0.1045,0.1521,0.2091,0.5343,noche,Ineficiente
REG-02043,VIV-02042,2026-07-01,Colombia,Vivienda,No Aplica,92,6,32.0,1830.0,1.0,0.6667,9.0,270.0,2.9348,202.5,830250.0,COP,0.1428,0.1517,0.2333,0.4722,noche,Ineficiente
REG-02044,VIV-02043,2026-07-01,Colombia,Vivienda,No Aplica,89,2,21.0,1835.0,1.0,0.3333,12.292,368.76,4.1434,276.57,1133937.0,COP,0.1312,0.2139,0.1971,0.4578,noche,Ineficiente
REG-02045,VIV-02044,2026-07-01,Argentina,Vivienda,No Aplica,98,4,29.0,1785.0,1.0,0.6667,8.947,268.41,2.7389,201.31,191244.5,ARS,0.0807,0.1658,0.2697,0.4839,noche,Ineficiente
REG-02046,VIV-02045,2026-07-01,Peru,Vivienda,No Aplica,110,6,17.0,1605.0,1.0,0.6667,7.8593,235.78,2.1435,176.84,663.15,PEN,0.1591,0.2026,0.2623,0.376,noche,Ineficiente
REG-02047,COM-02046,2026-07-01,Argentina,Comercio,Categoria C,62,2,15.0,3165.0,1.0,0.5,73.2887,2198.66,35.4623,1648.99,1566540.5,ARS,0.2381,0.2612,0.2285,0.2721,noche,Eficiente
REG-02048,COM-02047,2026-07-01,Colombia,Comercio,Categoria A,39,10,28.0,1770.0,1.0,1.0,13.8523,415.57,10.6556,311.68,1277888.0,COP,0.0256,0.4674,0.4396,0.0674,manana,Moderado
REG-02049,VIV-02048,2026-07-01,Colombia,Vivienda,No Aplica,88,1,26.0,1910.0,1.0,0.3333,12.792,383.76,4.3609,287.82,1180062.0,COP,0.1305,0.2089,0.2746,0.3859,noche,Ineficiente
REG-02050,COM-02049,2026-07-01,Mexico,Comercio,Categoria B,136,9,25.0,9315.0,1.0,0.6667,76.2713,2288.14,16.8246,1716.11,31748.03,MXN,0.085,0.2268,0.4883,0.1999,tarde,Eficiente
REG-02051,VIV-02050,2026-07-01,Colombia,Vivienda,No Aplica,85,5,20.0,1650.0,1.0,0.6667,7.551,226.53,2.6651,169.9,696590.0,COP,0.0956,0.1306,0.2781,0.4956,noche,Ineficiente
REG-02052,COM-02051,2026-07-01,Chile,Comercio,Categoria C,72,12,18.0,2475.0,1.0,0.5,55.1813,1655.44,22.9922,1241.58,1142253.6,CLP,0.2368,0.2751,0.2542,0.234,manana,Eficiente
REG-02053,VIV-02052,2026-07-01,Brasil,Vivienda,No Aplica,98,1,25.0,1895.0,1.0,0.3333,12.0183,360.55,3.6791,270.41,1473.73,BRL,0.1199,0.1998,0.2776,0.4027,noche,Ineficiente
REG-02054,COM-02053,2026-07-01,Brasil,Comercio,Categoria B,139,12,15.0,9165.0,1.0,0.6667,75.1353,2254.06,16.2163,1690.55,9213.5,BRL,0.0683,0.2681,0.4414,0.2221,tarde,Eficiente
REG-02055,VIV-02054,2026-07-01,Mexico,Vivienda,No Aplica,101,5,17.0,1775.0,1.0,0.3333,11.9617,358.85,3.553,269.14,4979.09,MXN,0.1496,0.1834,0.1954,0.4716,noche,Ineficiente
REG-02056,VIV-02055,2026-07-01,Argentina,Vivienda,No Aplica,91,1,29.0,1955.0,1.0,0.3333,12.719,381.57,4.1931,286.18,271871.0,ARS,0.1463,0.1965,0.2673,0.3899,noche,Ineficiente
REG-02057,VIV-02056,2026-07-01,Argentina,Vivienda,No Aplica,104,4,25.0,1895.0,1.0,0.3333,12.2733,368.2,3.5404,276.15,262342.5,ARS,0.1009,0.1834,0.2009,0.5148,noche,Ineficiente
REG-02058,VIV-02057,2026-07-01,Colombia,Vivienda,No Aplica,66,3,32.0,2000.0,1.0,0.3333,12.72,381.6,5.7818,286.2,1173420.0,COP,0.1562,0.1602,0.1929,0.4907,noche,Ineficiente
REG-02059,VIV-02058,2026-07-01,Brasil,Vivienda,No Aplica,68,3,13.0,1545.0,1.0,0.6667,7.1313,213.94,3.1462,160.45,874.45,BRL,0.088,0.1701,0.2607,0.4811,noche,Ineficiente
REG-02060,COM-02059,2026-07-01,Mexico,Comercio,Categoria C,29,2,30.0,1920.0,1.0,0.5,39.3137,1179.41,40.6693,884.56,16364.36,MXN,0.2249,0.2313,0.2645,0.2794,noche,Eficiente
REG-02061,VIV-02060,2026-07-01,Brasil,Vivienda,No Aplica,163,1,22.0,1850.0,1.0,0.3333,12.435,373.05,2.2887,279.79,1524.86,BRL,0.0907,0.2109,0.2706,0.4278,noche,Ineficiente
REG-02062,COM-02061,2026-07-01,Mexico,Comercio,Categoria C,43,9,24.0,1830.0,1.0,0.5,38.0293,1140.88,26.5321,855.66,15829.71,MXN,0.2555,0.2269,0.2249,0.2927,noche,Eficiente
REG-02063,COM-02062,2026-07-01,Peru,Comercio,Categoria A,70,7,22.0,1275.0,1.0,1.0,9.5947,287.84,4.112,215.88,809.55,PEN,0.0659,0.4643,0.4082,0.0616,manana,Eficiente
REG-02064,VIV-02063,2026-07-01,Brasil,Vivienda,No Aplica,102,1,23.0,1865.0,1.0,0.3333,12.1623,364.87,3.5772,273.65,1491.39,BRL,0.1085,0.1712,0.2198,0.5004,noche,Ineficiente
REG-02065,VIV-02064,2026-07-01,Mexico,Vivienda,No Aplica,98,6,28.0,1770.0,1.0,0.6667,8.269,248.07,2.5313,186.05,3441.93,MXN,0.1268,0.1575,0.1887,0.527,noche,Ineficiente
REG-02066,VIV-02065,2026-07-01,Chile,Vivienda,No Aplica,106,2,25.0,1895.0,1.0,0.3333,12.7497,382.49,3.6084,286.87,263920.4,CLP,0.0977,0.2061,0.2233,0.4729,noche,Ineficiente
REG-02067,VIV-02066,2026-07-01,Colombia,Vivienda,No Aplica,75,5,32.0,2000.0,1.0,0.3333,12.5267,375.8,5.0107,281.85,1155585.0,COP,0.1336,0.1544,0.1907,0.5212,noche,Ineficiente
REG-02068,VIV-02067,2026-07-01,Argentina,Vivienda,No Aplica,40,3,23.0,1695.0,1.0,0.6667,8.1423,244.27,6.1068,183.2,174040.0,ARS,0.13,0.1832,0.2759,0.4109,noche,Ineficiente
REG-02069,VIV-02068,2026-07-01,Brasil,Vivienda,No Aplica,41,4,12.0,1700.0,1.0,0.3333,11.013,330.39,8.0583,247.79,1350.46,BRL,0.1202,0.1229,0.2379,0.519,noche,Ineficiente
REG-02070,COM-02069,2026-07-01,Argentina,Comercio,Categoria C,59,4,15.0,3165.0,1.0,0.5,73.0527,2191.58,37.1454,1643.68,1561496.0,ARS,0.2542,0.2251,0.2755,0.2452,tarde,Eficiente
REG-02071,COM-02070,2026-07-01,Peru,Comercio,Categoria B,149,10,25.0,9315.0,1.0,0.6667,76.2713,2288.14,15.3566,1716.11,6435.41,PEN,0.0913,0.2201,0.4275,0.261,tarde,Eficiente
REG-02072,VIV-02071,2026-07-01,Colombia,Vivienda,No Aplica,86,6,12.0,1700.0,1.0,0.3333,11.1017,333.05,3.8727,249.79,1024139.0,COP,0.1501,0.1455,0.276,0.4284,noche,Ineficiente
REG-02073,VIV-02072,2026-07-01,Brasil,Vivienda,No Aplica,84,6,25.0,1895.0,1.0,0.3333,12.6323,378.97,4.5115,284.23,1549.05,BRL,0.1423,0.1482,0.2029,0.5066,noche,Ineficiente
REG-02074,VIV-02073,2026-07-01,Colombia,Vivienda,No Aplica,61,6,15.0,1745.0,1.0,0.3333,11.3837,341.51,5.5985,256.13,1050133.0,COP,0.1256,0.1367,0.1862,0.5515,noche,Ineficiente
REG-02075,COM-02074,2026-07-01,Argentina,Comercio,Categoria C,52,8,29.0,1905.0,1.0,0.5,38.1587,1144.76,22.0146,858.57,815641.5,ARS,0.2505,0.237,0.2252,0.2873,noche,Eficiente
REG-02076,VIV-02075,2026-07-01,Argentina,Vivienda,No Aplica,88,1,20.0,1820.0,1.0,0.3333,11.65,349.5,3.9716,262.12,249014.0,ARS,0.1401,0.1795,0.1871,0.4933,noche,Ineficiente
REG-02077,VIV-02076,2026-07-01,Peru,Vivienda,No Aplica,111,4,26.0,1910.0,1.0,0.3333,12.3457,370.37,3.3367,277.78,1041.67,PEN,0.0811,0.2082,0.2258,0.4849,noche,Ineficiente
REG-02078,VIV-02077,2026-07-01,Argentina,Vivienda,No Aplica,80,3,23.0,1865.0,1.0,0.3333,11.819,354.57,4.4321,265.93,252633.5,ARS,0.1168,0.1541,0.2732,0.4559,noche,Ineficiente
REG-02079,VIV-02078,2026-07-01,Mexico,Vivienda,No Aplica,54,4,28.0,1940.0,1.0,0.3333,12.9143,387.43,7.1746,290.57,5375.55,MXN,0.1544,0.2189,0.2154,0.4114,noche,Ineficiente
REG-02080,COM-02079,2026-07-01,Brasil,Comercio,Categoria A,90,4,28.0,960.0,1.0,1.0,6.9707,209.12,2.3236,156.84,854.78,BRL,0.0268,0.4166,0.4361,0.1205,tarde,Eficiente
REG-02081,VIV-02080,2026-07-01,Colombia,Vivienda,No Aplica,127,5,29.0,1785.0,1.0,0.6667,8.6433,259.3,2.0417,194.48,797368.0,COP,0.1485,0.1914,0.2077,0.4523,noche,Ineficiente
REG-02082,VIV-02081,2026-07-01,Peru,Vivienda,No Aplica,51,6,28.0,1940.0,1.0,0.3333,12.349,370.47,7.2641,277.85,1041.94,PEN,0.1211,0.2002,0.2687,0.41,noche,Ineficiente
REG-02083,VIV-02082,2026-07-01,Colombia,Vivienda,No Aplica,117,4,18.0,1620.0,1.0,0.6667,7.8097,234.29,2.0025,175.72,720452.0,COP,0.1289,0.2081,0.2693,0.3937,noche,Ineficiente
REG-02084,VIV-02083,2026-07-01,Colombia,Vivienda,No Aplica,70,2,32.0,1830.0,1.0,0.6667,8.964,268.92,3.8417,201.69,826929.0,COP,0.1324,0.1242,0.2025,0.5409,noche,Ineficiente
REG-02085,VIV-02084,2026-07-01,Chile,Vivienda,No Aplica,99,5,13.0,1545.0,1.0,0.6667,7.186,215.58,2.1776,161.69,148754.8,CLP,0.1333,0.1427,0.1895,0.5345,noche,Ineficiente
REG-02086,VIV-02085,2026-07-01,Chile,Vivienda,No Aplica,82,2,12.0,1700.0,1.0,0.3333,11.3117,339.35,4.1384,254.51,234149.2,CLP,0.1395,0.1219,0.2068,0.5318,noche,Ineficiente
REG-02087,VIV-02086,2026-07-01,Argentina,Vivienda,No Aplica,107,5,15.0,1575.0,1.0,0.6667,7.294,218.82,2.045,164.12,155914.0,ARS,0.1001,0.1535,0.2249,0.5215,noche,Ineficiente
REG-02088,COM-02087,2026-07-01,Brasil,Comercio,Categoria A,33,7,27.0,1350.0,1.0,1.0,10.167,305.01,9.2427,228.76,1246.74,BRL,0.0299,0.4347,0.4049,0.1304,manana,Moderado
REG-02089,COM-02088,2026-07-01,Mexico,Comercio,Categoria A,42,7,33.0,1440.0,1.0,1.0,11.095,332.85,7.925,249.64,4618.34,MXN,0.0407,0.4933,0.422,0.044,manana,Eficiente
